vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std,flags_mean,flags_std,times_mean,times_std,rs_loo_hc_mean,rs_loo_hc_std
10.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.030683658520380658,0.007147301567717725,0.5,0.0
9.770099572992253,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0018356080849965407,0.0004176807614593633,0.5,0.0
9.545484566618343,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0018578165769577027,0.00045625780079856614,0.5,0.0
9.3260334688322,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.001867077946662903,0.00043489365713458785,0.5,0.0
9.111627561154894,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.001855413516362508,0.00044540743694749396,0.5,0.0
8.90215085445039,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0018749535083770745,0.00046078682358051404,0.5,0.0
8.697490026177835,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0018583917617797853,0.0005026018137554765,0.5,0.0
8.497534359086444,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0018374182780583697,0.0005237713115628307,0.5,0.0
8.302175681319746,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0018127439419428504,0.0005030955005875284,0.5,0.0
8.111308307896874,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0017667969067891437,0.0005226940276838475,0.5,0.0
7.924828983539174,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0017972985903422038,0.0004959559684093988,0.5,0.0
7.742636826811271,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.0018220049142837521,0.0005274960878796727,0.5,0.0
7.564633275546291,0.0,0.0,0.0,0.0,0.0,0.0,0.7435124718218301,0.21506253707941483,2.7322400076990676,0.05343570348826637,7.497892353380148,0.29089995394261337,1.0,0.0,0.00178783377011617,0.00046945431771484646,0.5,0.0
