vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std,flags_mean,flags_std
10.000000000000002,0.07040660786948154,0.003560364368602617,0.016294441403737862,0.009388553627243187,0.0026901209405728425,0.00027901852503645926,0.7797957601433487,0.029129806066468512,0.9522329878429889,0.0063048683794655735,0.9364659971071523,0.012565720897189474,1.0,0.0
9.545484566618343,0.07458158551481098,0.0038084858511133334,0.01744025813360794,0.00968633798310368,0.0034216890585442644,0.00036498567864268997,0.7807975018947085,0.0290973069780018,0.9516348623063531,0.006296606551116036,0.9369314916557807,0.012557720857737901,1.0,0.0
9.111627561154894,0.07885473840694625,0.003961215939520164,0.01887140690433579,0.010096010441280737,0.004404623254220101,0.00045238194100898207,0.7819115175306347,0.02910784780129061,0.951110824189319,0.006275223297918092,0.9375565644981239,0.01254799465539749,1.0,0.0
8.697490026177835,0.08333363001754682,0.0042274205691649,0.020371371556353244,0.010665589501384643,0.005580101439561799,0.0006357244503105015,0.7831114859719606,0.02913121667712713,0.9506147588463196,0.006220135450189125,0.9383033072078547,0.012494962121674188,1.0,0.0
8.302175681319746,0.08797320888248455,0.004412930478718263,0.022026502258932382,0.011308400372927161,0.0070215305637922375,0.0007448751189877924,0.7844098957531477,0.02914692485742325,0.950183329844853,0.006218602238694332,0.9392183726786192,0.01248922586752113,1.0,0.0
7.924828983539174,0.09280162782592372,0.004714745321125077,0.0239089251281197,0.011930537701384903,0.008729714353466839,0.0009589735193853621,0.7858134809661121,0.02916713424868513,0.9498125921393967,0.006161666087231532,0.9403018066862783,0.01243262674991571,1.0,0.0
7.564633275546291,0.09790826785413684,0.005001779517199494,0.02614878328451422,0.01219338586123972,0.010662647101800687,0.0011876113584387308,0.7872818453904753,0.029169524071683297,0.9494677496094137,0.006122428653458391,0.9415259443370265,0.012392915783002096,1.0,0.0
7.220809018385465,0.10331563569122659,0.005167093926296661,0.028299728164862002,0.012571216098600103,0.012807328514842491,0.0013513548224566262,0.7888166046892418,0.029146881981060333,0.9491425831795437,0.006061927664128774,0.9428830230105157,0.012328200769672223,1.0,0.0
6.892612104349699,0.10861019452106158,0.005318550250362011,0.03168185981304536,0.01219144764679742,0.015533322442052983,0.0014669487725922574,0.7905757462661692,0.02918048100812815,0.9490543327582726,0.006093028436018818,0.9446059846227095,0.012360498039227267,1.0,0.0
6.579332246575682,0.11411389442857163,0.005492906084646439,0.03529222701222019,0.012291840714889146,0.018602095533363772,0.001572606898571094,0.7924436244075646,0.02918337278664923,0.9490480280577508,0.006179881411366246,0.9465430017668904,0.01244676374939796,1.0,0.0
6.280291441834254,0.12002311448439973,0.005641280344927205,0.0385032694427579,0.012395153131211433,0.021879418856621022,0.0015524617024424228,0.794362404660293,0.029134612973592208,0.9490331275840618,0.00629146596471437,0.9486086217852303,0.01255499301007267,1.0,0.0
5.994842503189412,0.12578602816186651,0.005732326768246274,0.04266207195893006,0.012709367652359494,0.02580781149845181,0.001518760679695956,0.7965222908034736,0.02903816080360823,0.949289479833252,0.006257255228345283,0.9510834943861038,0.012528933538197833,1.0,0.0
5.722367659350217,0.13180477047801303,0.0060737482420673665,0.047879067657780466,0.010592036750208719,0.03009556751398808,0.0017108324147538955,0.7987823425419498,0.028910123072751544,0.9496352355209648,0.006141502737349107,0.9537817934831324,0.012391383744987636,1.0,0.0
5.462277217684343,0.13813961505190397,0.00626275204320573,0.05277025239438719,0.009888770972731662,0.034717825090138814,0.0018407275861267692,0.8011390130045333,0.028896566908885757,0.9500457098994776,0.006199101523185281,0.9566863640319072,0.01246096250615274,1.0,0.0
5.214008287999686,0.14464923107011546,0.006391697343681028,0.05790399946688821,0.009740862115836715,0.039783447873977605,0.0020049469880188127,0.8036351377891566,0.028940496747263407,0.9505912823602186,0.006267513969723582,0.9598655229311779,0.012569536181114277,1.0,0.0
4.977023564332112,0.15135931758265714,0.006581304419183745,0.06342352397306732,0.009207004064934927,0.04525773810426855,0.0020832084586158246,0.8062557414812318,0.02885298902551588,0.9512584576255326,0.006202286738846469,0.9632991447126381,0.012512541906108185,1.0,0.0
4.750810162102798,0.1579453527189695,0.006761555127089635,0.06971235970219311,0.009271411546566,0.051427814918812854,0.002278411525140465,0.8091190263856385,0.02883905955561119,0.9522193877819758,0.006119494782470688,0.9671659608198592,0.012429396915986041,1.0,0.0
4.534878508128582,0.16472954800231115,0.00693038064178718,0.07636481176527463,0.008737029338105821,0.058041620016546724,0.002314895773660196,0.8120995718764075,0.028749962408259718,0.9533191101515849,0.006042912490992074,0.9713085566579188,0.012377874759694632,1.0,0.0
4.328761281083059,0.1719885109498024,0.006673353565777411,0.08289532213523718,0.008161720981372484,0.06487956392609959,0.002162610865658005,0.8151193948484987,0.028706305052642034,0.954428423338196,0.0059792994914178495,0.9755897336201513,0.01238220677152996,1.0,0.0
4.132012400115338,0.17954606924848293,0.006626350977984276,0.0895538501817858,0.007812042682146034,0.07206566814762524,0.0021752261848357536,0.8182326958516308,0.02863095434528703,0.9556310042155894,0.005876900549811608,0.9800884082625082,0.012307702022374885,1.0,0.0
3.9442060594376556,0.18695811391679246,0.0067960023749671005,0.09701289139005055,0.007535120623442825,0.07996026488383393,0.002264051238287668,0.8215805213828886,0.028604103991559573,0.9571477101542302,0.005802206520099229,0.9850306904947704,0.0122508999601618,1.0,0.0
3.7649358067924688,0.19410643544541928,0.0072929357354084064,0.10535652640912459,0.0077410196600111985,0.08867296731825518,0.002620414076445438,0.8251981283297173,0.028607256384313738,0.9590416433757791,0.005867418344863543,0.9904858956039799,0.012294084346625482,1.0,0.0
3.593813663804628,0.2017694561332494,0.007313732848717784,0.1135580123478536,0.007716432663488376,0.09758132037216291,0.002645201356264307,0.8288573290617756,0.02859150317264386,0.9609440667404334,0.005742861353784446,0.996067305253413,0.01220665426076268,1.0,0.0
3.430469286314919,0.2096098788467226,0.007750231463370051,0.12202721033769333,0.007901601182704433,0.10695672974348418,0.003002656366509452,0.8326575034163032,0.028623899714545938,0.9630257686441432,0.0056983206867492935,1.0019452245599947,0.012187714393108407,1.0,0.0
3.2745491628777286,0.21792183196888168,0.007886282019716823,0.13042031962358216,0.008188711594656773,0.11654773383475414,0.0033790619604777018,0.8365245679811562,0.028699905955572435,0.9651440579114808,0.0056377032175665255,1.0079667928093379,0.012168492947945185,1.0,0.0
3.1257158496882362,0.22665772853579233,0.008234112431587812,0.13885565049150678,0.00794809889864272,0.12636353320223287,0.0034519118740387513,0.8404423927869861,0.02866490723782657,0.9673164424588881,0.005801106715848059,1.0141408493444892,0.012297611744092196,1.0,0.0
2.98364724028334,0.23559087334455672,0.008442149800192342,0.14756915323935407,0.00797911042092478,0.1366060876747623,0.003650880405819176,0.8444862621610877,0.02874669944576918,0.9696708966939467,0.005992044918505544,1.0205944386435752,0.012568850396520814,1.0,0.0
