vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std,flags_mean,flags_std
10.000000000000002,,,,,9.208124109289347e-05,0.0002762857692913834,,,,,,,1.0,0.0
9.612551660300255,,,,,0.000138579610797838,0.00032992490285422107,,,,,,,1.0,0.0
9.240114942194111,,,,,0.00032637307221349286,0.0004448815825056543,,,,,,,1.0,0.0
8.882108222895319,,,,,0.0006023898216235005,0.0005292798400008312,,,,,,,1.0,0.0
8.537972414495888,,,,,0.0009310281763287864,0.000505882992593238,,,,,,,1.0,0.0
8.207170090856021,0.021625305441885092,0.018098481295504402,0.03504277583131074,0.02583716469640449,0.0012136400242514973,0.0004263828287782237,0.7566545356507326,0.03200327032264779,1.3599534161448823,0.01619686341630086,1.8681441372467418,0.03921330090495039,1.0,0.0
7.889184648322458,0.031050061139224816,0.0182273752011387,0.04752475788450371,0.025239848077435154,0.0013063778164419187,0.000453776996304115,0.7584136328391587,0.031839234979667515,1.3575469833783982,0.016103547186388623,1.8682633489144898,0.03916695003255606,1.0,0.0
7.583519498964731,0.04108623516014458,0.018853502935782654,0.059535392377133865,0.024152933047588268,0.0015885507423696002,0.0004300002801839522,0.7604936086376233,0.03180472842999775,1.35521926897068,0.01609404614922305,1.8686254284277233,0.0392716425079516,1.0,0.0
7.289697295069275,0.0521516534666905,0.019376099079914104,0.0711426788870875,0.02336440454035063,0.0018221232436110139,0.00020703352412592237,0.7628681051929221,0.0317684945405732,1.3527530026440682,0.015858689232540305,1.8689260884938181,0.03926382704411018,1.0,0.0
7.00725918368044,0.06407412857376876,0.019175765177935112,0.08251490644766576,0.022565225173436176,0.0018691352615508472,0.0002999985239631243,0.7652715143793343,0.03179334376684763,1.3501154097390404,0.015633131229691247,1.8689869681431368,0.03927642715659184,1.0,0.0
6.735764090024159,0.07574358931218864,0.01910978400120721,0.0939656983070823,0.021725415123811608,0.0020098990465504786,0.0004512271614261262,0.7676549965174516,0.03186177448636995,1.3478058657549385,0.015440071625552183,1.8691684919521652,0.039299191447764927,1.0,0.0
6.474788028695254,0.08787625865313822,0.01910384218030236,0.1048034158341393,0.020921475751773184,0.0021956623671247556,0.0004429878090979566,0.7701501221580639,0.031886407470172726,1.3455494606478224,0.015222235752068394,1.8694120685773445,0.03921148671003356,1.0,0.0
6.223923441532676,0.10044647866115688,0.019965562112970205,0.1151387473946613,0.019788113196853283,0.002336750108621026,0.0004687225462074273,0.7727169788686845,0.03191364292350528,1.3433040809464862,0.015112032435690495,1.8695958943990605,0.03925490331057148,1.0,0.0
5.982778561148656,0.11325223631571416,0.020823910916012853,0.1249927989027629,0.019040571382012452,0.0027587580651372194,0.0007542339027172294,0.7754978082989286,0.031990965728336845,1.3413086871075568,0.014966059480106772,1.8701448521323727,0.039285320703260324,1.0,0.0
5.7509767991178276,0.12694615792785624,0.02127524975475782,0.13405286330223418,0.01881127972896775,0.0031334879679972257,0.0007396496374743697,0.7783571191604823,0.03206310674542404,1.339153461413427,0.01484590272473638,1.870636794994775,0.039290617373067584,1.0,0.0
5.528156157870829,0.1415387551040471,0.021683454131841768,0.14241810694593274,0.01831328861700477,0.003271634109299819,0.0006785231873582256,0.781203932294308,0.03207831969492082,1.3367757535874039,0.014649662125373842,1.870825377984642,0.03914124941482279,1.0,0.0
5.313968665374029,0.15648090851138302,0.021831882296561102,0.1504079132358689,0.017889719898041237,0.003596540137079314,0.0007052613796825077,0.7841973870897794,0.03203644143414092,1.334576425661143,0.01455717551784461,1.8712601468791266,0.03893699293140038,1.0,0.0
5.108079831712463,0.17159578772150152,0.02233996170232297,0.15810444513900274,0.017436454499913535,0.003877911321221428,0.0008728099106566969,0.7872023881195506,0.032074359221044374,1.3324801798968113,0.014613482871002968,1.8716381816288536,0.03892985369296049,1.0,0.0
4.9101681267273865,0.18705204280130894,0.023471954362636292,0.1651642603881412,0.016824209982274695,0.004253575428517381,0.0008894090955282539,0.7904141509301926,0.03220947350705522,1.3304471968802158,0.014794914753810062,1.8721433796434233,0.03894511449589197,1.0,0.0
