vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
10.000000000000002,,,,,0.0,0.0,,,,,,
9.701933262266492,,,,,0.0,0.0,,,,,,
9.412750902547295,,,,,0.0,0.0,,,,,,
9.132188107085252,,,,,0.0,0.0,,,,,,
8.859987955340486,,,,,0.0,0.0,,,,,,
8.595901184719835,,,,,0.0,0.0,,,,,,
8.33968596231893,,,,,0.0,0.0,,,,,,
8.091107663467895,,,,,0.0,0.0,,,,,,
7.84993865687785,,,,,0.0,0.0,,,,,,
7.615958096191474,,,,,0.0,0.0,,,,,,
7.388951717746785,,,,,0.0,0.0,,,,,,
7.168711644368867,,,,,0.0,0.0,,,,,,
6.95503619500994,,,,,0.0,0.0,,,,,,
6.747729700063433,,,,,0.0,0.0,,,,,,
6.546602322182891,,,,,0.0,0.0,,,,,,
6.351469882441723,,,,,0.0,0.0,,,,,,
6.162153691674519,,,,,4.288607553436821e-05,0.00018693606933936307,,,,,,
5.978480386845528,,,,,8.725961702239081e-05,0.00026177910005332106,,,,,,
5.800281772294445,,,,,0.000178839526554653,0.00035770379617200827,,,,,,
5.627394665714152,,,,,0.00022741938244508802,0.0003939284503836175,,,,,,
5.459660748719315,,,,,0.00027711544710068284,0.0005142193099998023,,,,,,
5.2969264218690695,,,,,0.0004226640098192043,0.0005533855775680504,,,,,,
5.139042664010976,,,,,0.00047698868776159645,0.0005639813382549279,,,,,,
4.9858648958174685,,,,,0.0006325239436135783,0.0005557171413893639,,,,,,
4.837252847389834,,,,,0.0008401654666305028,0.000566152604713896,,,,,,
4.693070429808473,,,,,0.0010522294188757267,0.0007405797433668176,,,,,,
4.553185610511813,,,,,0.0015754392580755786,0.0008210834328438535,,,,,,
4.417470292389771,,,,,0.001803907838117774,0.0007242759124410259,,,,,,
4.28580019648104,0.0287335426113719,0.017555524998833415,0.03515103583929917,0.018640058032286844,0.0021946385378874165,0.0005675058761327387,0.7757685577541317,0.07062546381207521,1.931245084792975,0.032187779618504685,3.7855978310670757,0.11796496418563807
4.158054748166767,0.03566886968847368,0.018172030807991072,0.04064970230855933,0.018600718490603053,0.0022768969654981875,0.0006084068598156416,0.7768266259477941,0.07041963005462708,1.9285046199504046,0.03210682450510072,3.7858055664337398,0.11789678244591989
4.034116966756427,0.04271886974657306,0.018852714658476506,0.04624806860552905,0.018643737321348962,0.002361825557132834,0.0006504698874935673,0.7779081422255878,0.0702100480491873,1.925804242508228,0.03211765597932744,3.786018562362801,0.11803028084214222
3.9138733583647793,0.049895069939424115,0.019723209038292947,0.05186473157990747,0.018706499198589736,0.0024469695899085003,0.0005901508909517488,0.7790110290104935,0.07000438886347216,1.9231496113990327,0.03206495256226511,3.786234504131317,0.11800694180330557
3.7972138119817904,0.05724359638239203,0.020364637089116813,0.057524440513456565,0.0188955602359938,0.0025339146018940038,0.0005137041576919999,0.7801865732470159,0.06960867030225648,1.9205209712520213,0.03201804533917359,3.786455615672517,0.11806066775928722
3.6840314986403864,0.06458758270734435,0.020707121210394978,0.06330942556519202,0.01919409966554624,0.0027875365487425147,0.0006644227173125675,0.7814781458857628,0.06930090001019626,1.9181285154442818,0.03178365504286792,3.7871060283516456,0.11783360744180858
3.5742227735896637,0.07226662495118603,0.0219596052011019,0.06879891491158505,0.019069689053456126,0.0031081749010196755,0.0006258979825726424,0.7828541683930137,0.06883373199653407,1.9157017049440146,0.03202861232513456,3.787921378226785,0.11833120040780583
3.4676870813839953,0.08064850569688088,0.022404009584469673,0.0737424560968341,0.01974848077974969,0.003488387623803757,0.000686436267679783,0.7845246476777616,0.0686185955856354,1.913119181668198,0.03168163344135115,3.7888947143887832,0.11818621587539488
3.3643268638011197,0.08959838155917892,0.022900044623156767,0.07843724535981596,0.020184367557195215,0.0037053120715636024,0.0008813010229963745,0.786200450783649,0.06825998289474378,1.9102333782211756,0.03152829709706883,3.7894454531582142,0.1183629289375535
3.2640474705048783,0.09870887628801936,0.023888807148145317,0.08305971260385042,0.02055506276037226,0.003981036974468787,0.0008670815551777547,0.7879686922045295,0.06790621663116544,1.9074262963522315,0.03122200667605977,3.7901553510051578,0.11806038233984194
3.1667570723708085,0.10833327887459025,0.024569524634277598,0.08724471217512404,0.021210762258333554,0.004204810529070435,0.0007992789996953705,0.7898283671181981,0.06769516857018296,1.9044591232995483,0.0311190371538371,3.790733655822531,0.11804583622233662
3.0723665773952002,0.11815909700750896,0.025034096623656805,0.09144718628957099,0.021915043673716605,0.004434766867349037,0.0008736975779452997,0.7917160333396798,0.06751092804254104,1.9015096539466463,0.03106139968845764,3.791323856282505,0.11837857445605725
2.9807895491106353,0.1282148347650344,0.02583411469203289,0.0954795258949439,0.022406192405970693,0.004663762130549092,0.0008005670446992175,0.7936339363087225,0.06729024957178344,1.8985690400407171,0.030796598380043897,3.7919192761650558,0.11808441254499415
2.89194212743328,0.1384788604191774,0.026440864588548538,0.09939916728462932,0.02306721198631316,0.0048365802649072386,0.0007260368747809302,0.7955849824591755,0.06706908075358879,1.8956105336693845,0.030609085480109443,3.7923722959254036,0.11799481653254659
2.8057429518694663,0.14888087084227114,0.02733388094573717,0.10327816491730055,0.023335324430442422,0.004950774510628971,0.0006850258984728444,0.797558536649512,0.06667413470192388,1.8926499471950051,0.030610834625513554,3.7926743459044885,0.11805717394401724
2.722113087011215,0.15916335701701184,0.028110267607038813,0.10725446559096714,0.023982315453904193,0.005315617552131866,0.0006756502141170632,0.7997149483268666,0.06620464199028597,1.8900287533827957,0.030564788779557282,3.793625631416714,0.11800855203594
2.640975950252502,0.16983372064041186,0.028601122227054236,0.1107483743993131,0.025246895521396914,0.0054967927781942125,0.0007268073051576843,0.8018304236216472,0.06583537509928526,1.8872245814034159,0.03041162900909866,3.7941043490149156,0.1179898172298586
2.56225724166006,0.18045155227215978,0.029149445273983353,0.11433217090803846,0.026499229344282733,0.005806141128591227,0.000743351940601204,0.8040444951630604,0.06543477221165699,1.884644712529893,0.0301825816661846,3.7949217370420856,0.11774827970761426
2.4858848759344934,0.1911709989195178,0.02994063598722611,0.11774665733640935,0.027818830114625295,0.006247491443470504,0.0009879088246871046,0.80639688274571,0.06497566155735947,1.8822176858950066,0.029985161775057327,3.7960892628601295,0.1172651797534896
2.4117889163994066,0.20237363618181173,0.03024990094360552,0.12065129793145513,0.02913095614787819,0.0064362494551694575,0.0010019609564428523,0.8086783270886573,0.0645809322196185,1.879494521821312,0.02974502219357674,3.7965989122471364,0.11699152489399375
2.3399015109581063,0.21347017930100262,0.030729117301272892,0.12372214023607828,0.03016042616449063,0.006759595059033184,0.0011461962520982758,0.811009053727107,0.06420540837305444,1.8770203000375485,0.02966405369548589,3.797463683262515,0.11682126816902307
2.270156829959207,0.22462162212089604,0.031019148505220456,0.1265115129682934,0.03168663339988913,0.007221423255565432,0.0013780948097785804,0.8134262183210526,0.06394029621394244,1.874693672114022,0.029549021865483225,3.7986875969247675,0.11676684744533766
2.2024910059142684,0.236158066872331,0.03131432690819113,0.1288350127796935,0.033000552280558315,0.007422147569815458,0.001453240829662991,0.8157646122496777,0.06359123141606846,1.8721110445196998,0.029589963276942875,3.7992425986137937,0.1168418625073106
2.1368420750122423,0.24768522870896964,0.03156447336224821,0.13113031569332576,0.03435127301186754,0.007626620674313733,0.0015310772586393947,0.8181131647753768,0.0632711851950058,1.8696418674516426,0.02966907980865391,3.7998102412644514,0.11717334834260548
2.0731499203771824,0.25906500642448754,0.032298899510796945,0.13324637538409928,0.036487226675050055,0.007971939812482183,0.0015628470969967301,0.8205366325547716,0.06297186175669763,1.8674547061053315,0.02997733952270535,3.800749078459334,0.11781298068581021
