vals,w,v,tau,hat_w,hat_v,hat_tau
10.000000000000002,0.0,0.0,0.0,0.7611100173858965,2.7322949561219234,7.4682598950097105
9.701933262266492,0.0,0.0,0.0,0.76111001813894,2.732294958825231,7.468259895227036
9.412750902547295,1.871608319895518e-17,0.0,1.83648316563051e-18,0.7611100185265358,2.73229496021664,7.468259895335699
9.132188107085252,1.9160702428339623e-16,0.0,1.8801106545550106e-17,0.7611100187258708,2.7322949609322214,7.46825989539003
8.859987955340486,1.3532787137996178e-15,6.3324370165151775e-09,1.3278812388350386e-16,0.7611100189014495,2.7322949612977725,7.468259895067459
8.595901184719835,8.390161087571819e-15,5.826481868041265e-09,8.232699873522694e-16,0.7611100189609858,2.732294961400796,7.468259895109005
8.33968596231893,4.697253692343622e-14,1.8724771556090593e-08,4.60909861830117e-15,0.761110019139345,2.732294961446664,7.468259894490917
8.091107663467895,2.382876735773914e-13,4.238622429683807e-08,2.33815641783552e-14,0.7611100194569181,2.7322949613012977,7.46825989326823
7.84993865687785,1.102038291012456e-12,9.622581067142852e-08,1.081355933811504e-13,0.7611100203515638,2.732294959463887,7.468259892306204
7.615958096191474,4.671331567406365e-12,2.0534253537065028e-07,4.583662960785321e-13,0.7611100221366073,2.7322949572785244,7.468259890179356
7.388951717746785,1.8241538323191013e-11,4.221428724060608e-07,1.7899192536743224e-12,0.7611100258972257,2.7322949526790654,7.4682598887395315
7.168711644368867,6.593845396133912e-11,8.339671380952691e-07,6.470096164554898e-12,0.7611100334312563,2.7322949452645475,7.468259887927566
6.95503619500994,2.2163284819989942e-10,1.588247984192535e-06,2.174733753278897e-11,0.7611100476121767,2.7322949330288275,7.468259887524843
6.747729700063433,6.956538012657409e-10,2.9222757057492784e-06,6.825981637491217e-11,0.761110073121354,2.7322949127366862,7.468259887662838
6.546602322182891,2.0471647192498573e-09,5.204773818241741e-06,2.0087445728706942e-10,0.7611101172700587,2.732294879172602,7.468259888632727
6.351469882441723,5.669540360823358e-09,8.990557411299594e-06,5.563136774183181e-10,0.7611101911358968,2.73229482402841,7.468259891081787
6.162153691674519,1.4829175478522018e-08,1.5088247894849e-05,1.4550865371723196e-09,0.7611103111025295,2.732294734382565,7.468259896573978
5.978480386845528,3.6754321869509045e-08,2.4642189022415635e-05,3.606451738732196e-09,0.7611105009183539,2.7322945904679257,7.468259908668669
5.800281772294445,8.659345815090954e-08,3.922708928633923e-05,8.496824114276196e-09,0.7611107944317701,2.7322943623062743,7.46825993494487
5.627394665714152,1.945045982558776e-07,6.095329508804412e-05,1.9085395621232488e-08,0.7611112392455015,2.7322940045820303,7.468259990606075
5.459660748719315,4.17686275842588e-07,9.257900530999067e-05,4.098464041577445e-08,0.7611119004455125,2.7322934448039726,7.468260102400853
5.2969264218690695,8.597706618614653e-07,0.00013762466339871317,8.436319198330692e-08,0.7611128722033571,2.732292588883662,7.468260327797788
5.139042664010976,1.7005789936155564e-06,0.00020048358882914283,1.668654465723772e-07,0.7611142776412592,2.7322912733143303,7.468260753021051
4.9858648958174685,3.239662319482685e-06,0.000286522416850487,3.1788369090955767e-07,0.761116289836115,2.732289273225258,7.4682615322043535
4.837252847389834,5.957161234256999e-06,0.0004021644755736953,5.845293308210857e-07,0.7611191438835416,2.7322862588831036,7.468262911545084
4.693070429808473,1.0595171057563848e-05,0.0005549494105539645,1.0396155731341474e-06,0.7611231511909909,2.732281736520634,7.468265262187028
4.553185610511813,1.826189309109387e-05,0.0007535630726980203,1.7918747172092521e-06,0.7611287318619235,2.7322750250347445,7.468269146575742
4.417470292389771,3.0559341935115784e-05,0.0010078323078598645,2.9984844890053144e-06,0.7611364427891105,2.7322651922061065,7.468275381944924
4.28580019648104,4.973334298162849e-05,0.001328680584518195,4.879777235740985e-06,0.7611470079596634,2.7322509647778257,7.468285102953585
4.158054748166767,7.88421309404309e-05,0.001728041477057515,7.735766888589363e-06,0.7611613465231256,2.732230646331926,7.468299853166859
4.034116966756427,0.0001219374538504811,0.0022187300481508305,1.196388992849703e-05,0.7611806321973024,2.7322020886251615,7.468321690928519
3.9138733583647793,0.0001842496240189054,0.0028142711970615274,1.807711323234203e-05,0.7612063169067425,2.7321625710728137,7.468353263960111
3.7972138119817904,0.00027236632861541614,0.003528688676200946,2.6721397384619982e-05,0.7612401724494036,2.732108752512197,7.468397907973328
3.6840314986403864,0.00039439390311015284,0.004376258703345058,3.869139141270595e-05,0.7612843236579431,2.732036622211508,7.468459727344477
3.5742227735896637,0.0005600896208661509,0.00537123391996312,5.4943215981287575e-05,0.761341268404705,2.7319414496885015,7.468543654269723
3.4676870813839953,0.0007809546813566136,0.0065275467703949765,7.660329619082597e-05,0.7614139024290745,2.7318178108810915,7.468655504060528
3.3643268638011197,0.0010702789515980727,0.007858499833451653,0.00010497233879972433,0.7615055198411345,2.731659594232042,7.468801988305688
3.2640474705048783,0.0014431312196774122,0.00937645370697366,0.00014152381019153155,0.7616198030899413,2.7314600441140344,7.468990703780481
3.1667570723708085,0.001916292036689178,0.011092524489502896,0.0001878965930146519,0.7617608120921802,2.7312118763765394,7.469230100250101
3.0723665773952002,0.002508128222784147,0.013016297986483908,0.00024588170927288645,0.7619329435989414,2.730907361751962,7.4695294032068915
2.9807895491106353,0.0032384125172743162,0.015155573398877464,0.00031740342389929523,0.7621408906140991,2.7305384758470646,7.46989851796425
2.89194212743328,0.004128093960927549,0.017516144538012764,0.000404495264445138,0.762389593132728,2.7300970732288494,7.470347904182429
2.8057429518694663,0.005199025439187514,0.020101622004697117,0.0005092716058134344,0.7626841661715824,2.729575028397727,7.470888426379017
2.722113087011215,0.006473659907280929,0.022913307885316758,0.0006338959453438803,0.7630298405353719,2.7289644463403766,7.471531187687083
2.640975950252502,0.00797472266468657,0.025950118296779325,0.0007805466669722538,0.7634318819461157,2.728257817763518,7.472287357841877
2.56225724166006,0.009724873260295828,0.029208562513705273,0.0009513816565666411,0.7638955229933294,2.7274482125808226,7.473167983111544
2.4858848759344934,0.011746364166142265,0.03268277050289395,0.0011485026177391086,0.7644258843926045,2.7265294306209586,7.474183816545244
2.4117889163994066,0.014060708951119771,0.0363645729067286,0.0013739204714633688,0.7650279068582416,2.725496155826493,7.4753451294731
2.3399015109581063,0.016688365639726713,0.04024362374888025,0.0016295227614622708,0.765706282551138,2.7243440828839374,7.476661567324481
2.270156829959207,0.019648445186898768,0.04430756549148372,0.001917044611104818,0.7664653945448926,2.7230700199484907,7.478141990310981
2.2024910059142684,0.022958448906432203,0.04854222714092384,0.0022380448198134084,0.7673092640185089,2.721671978337314,7.479794379170336
2.1368420750122423,0.026634040809470027,0.05293185173281074,0.0025938898491001316,0.7682415059636021,2.7201492348396656,7.481625760994309
2.0731499203771824,0.030688856898805145,0.05745934590300289,0.0029857497961123616,0.7692652931473337,2.7185023692652757,7.483642192900012
2.011356217017251,0.03513435329951839,0.06210654710910183,0.003414613007552301,0.7703833379856961,2.7167333178153985,7.485848878411952
1.951404378414617,0.039979692442694295,0.06685450337096743,0.003881329378333292,0.7715978812581265,2.714845392601558,7.488250383965482
1.8932395047073238,0.04523166679295548,0.07168376474342035,0.004386697061839441,0.7729107077700612,2.712843356101562,7.490851125376603
1.8368083324156919,0.05089465548956444,0.07657468447543817,0.004931612365831259,0.7743231784592461,2.7107335088399864,7.493656146335315
1.7820591856672048,0.05697061045283235,0.08150773396467775,0.005517308188040584,0.7758362949522674,2.708523860431176,7.4966723692310895
1.7289419288752192,0.06345906452954626,0.08646383564598187,0.0061457105833095035,0.7774507942989757,2.706224381536898,7.499910432147835
1.6774079208281676,0.07035715774300098,0.0914247257166779,0.006819945648723428,0.7791672941055614,2.7038474228944356,7.503387333394044
1.6274099701472073,0.07765967090460717,0.09637335516010646,0.00754502699654282,0.7809864771135089,2.7014082698065645,7.507129973892597
1.578902292071531,0.08535906262779702,0.10129434603487111,0.008328748113530913,0.7829093317354137,2.698925906278768,7.511179776830456
1.5318404665317589,0.09344550387211148,0.10617451714123906,0.009182791020961924,0.7849374451423835,2.6964239876308227,7.515598434538541
1.486181397473029,0.10190690626098475,0.11100349117771739,0.010124043263557625,0.7870733400981615,2.693931999524086,7.52047473217479
1.4418832733905278,0.11072894928002737,0.1157743942633293,0.011176089943857557,0.7893208576171395,2.691486621211919,7.525932340046094
1.398905529041325,0.1198951072484511,0.12048464187721447,0.012370815947678433,0.7916855494308956,2.6891331641638825,7.532138178161637
1.3572088082974532,0.12938669077700285,0.1251367975919516,0.013750021208937287,0.7941750665963528,2.6869270376763827,7.539310908276908
1.3167549281062128,0.13918291562883686,0.12973946592425165,0.01536692030896198,0.796799500570424,2.684935073305048,7.547728839993616
1.2775068435246986,0.14926101937603264,0.13430816042006688,0.017287375428226375,0.7995716446430194,2.6832365838096788,7.557736489424913
