vals,w,v,tau,hat_w,hat_v,hat_tau
10.000000000000002,0.0058312567286529825,0.0056611191083689155,0.00029158786466505613,0.7484487373531723,1.931032358784841,3.7404682309615866
9.545484566618343,0.006690379327470535,0.006121802985917538,0.00033479266818379957,0.7486292790551541,1.93067842568258,3.740579584193635
9.111627561154894,0.007625835871874504,0.0065899526302029485,0.000382355359862891,0.7488258153869878,1.930294306950731,3.7407021334891297
8.697490026177835,0.008639617087433413,0.007064608550122844,0.00043512383878500596,0.7490389767023242,1.929879856640323,3.7408380532343317
8.302175681319746,0.00973362407272759,0.0075452584258899275,0.0004946977713066304,0.7492695942106399,1.9294354878725084,3.740991455124004
7.924828983539174,0.010909692211456929,0.008032056987457,0.0005639622389408812,0.7495188534883566,1.9289625108895052,3.741169759939888
7.564633275546291,0.012169609958089134,0.008526168313979307,0.0006478306984780807,0.7497885138981697,1.9284636308457332,3.741385605728617
7.220809018385465,0.013515129739082024,0.009030267111591007,0.0007541897559799125,0.7500811694764336,1.9279435488576855,3.7416592757331646
6.892612104349699,0.014947972175024877,0.00954922393123316,0.0008949942303930643,0.7504005634208146,1.9274096960594573,3.7420215029992745
6.579332246575682,0.01646982225546862,0.010090967768335592,0.0010874147528500359,0.7507519063011436,1.9268729847294315,3.742516402848791
6.280291441834254,0.01808231956211446,0.010667468714056267,0.0013549039958287432,0.7511421715087245,1.9263485148578243,3.74320417620272
5.994842503189412,0.019787043004004037,0.011295708484877702,0.0017280316422449435,0.7515803097087308,1.9258561038639397,3.744163204366328
5.722367659350217,0.021585494168089418,0.011998422310688163,0.002244949456691846,0.7520773550843982,1.9254205760935266,3.7454911554728194
5.462277217684343,0.023479081198487826,0.012804328697997075,0.0029513854886786817,0.7526463811707167,1.9250717177552783,3.7473048390674166
5.214008287999686,0.025469105091212117,0.013747570284815094,0.003900124437496942,0.7533022882425896,1.9248438611411416,3.7497387040093786
4.977023564332112,0.027556752002664484,0.014866224643352464,0.0051499992062118295,0.7540614352295466,1.924775122779816,3.7529420126108683
4.750810162102798,0.02974309093198973,0.016200010137270567,0.006764481341818208,0.7549411342173551,1.9249063380635767,3.7570749535020767
4.534878508128582,0.032029078744719365,0.017787617560141036,0.008810006843443666,0.7559590577427382,1.9252797892017912,3.76230401997445
4.328761281083059,0.03441557067240772,0.01966426654081916,0.011354197208433224,0.7571326125303567,1.9259378423514053,3.7687971229247244
4.132012400115338,0.036903336352681976,0.021860001297290904,0.014464135584112706,0.7584783369749581,1.9269216072508004,3.7767188403817213
3.9442060594376556,0.03949307865170032,0.024398944848490783,0.0182048336385566,0.7600113738887425,1.9282697423333404,3.7862262246033698
3.7649358067924688,0.04218545429641421,0.0272994091582385,0.02263798789289323,0.7617450512772426,1.9300174790196816,3.7974654125587
