vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std,flags_mean,flags_std
10.000000000000002,0.2265885862612525,0.013478158653374695,0.12305018219590606,0.008742068274987148,0.0009610061024958462,0.00017490348775619737,0.7968733127105312,0.01752620941579781,0.9355296388719134,0.007018836515418473,0.9429346757036929,0.011575012778470912,1.0,0.0
9.545484566618343,0.26033019142575425,0.015044537487541771,0.13224440638071883,0.010758907466654363,0.0011546278887634572,0.00016413775058509195,0.8046043076322054,0.01780959642541029,0.9321729755988548,0.007006005404032393,0.9430664185823334,0.011612444025016155,1.0,0.0
9.111627561154894,0.2772807066053035,0.015436798400719383,0.13554493048648808,0.011819262205172345,0.0012698016379627298,0.00011774088662397367,0.8085213037764969,0.017978978929402128,0.9305691146901995,0.006880107411844298,0.9431473726596484,0.011585115637275815,1.0,0.0
8.697490026177835,0.29351237678107334,0.0156949901448119,0.13814049938819123,0.012471900156379983,0.001371032547217909,0.0001446568966578569,0.8122957869157119,0.018153720988204516,0.9290870093198482,0.006827881856725094,0.9432169900620636,0.011582849126040523,1.0,0.0
8.302175681319746,0.3097936530937511,0.01595476763968371,0.14041782828940344,0.013088853475169622,0.0014739746166062611,0.00019125030473526034,0.8161088032594082,0.018355681787696206,0.9276875404786653,0.006792763907481151,0.9432884475158358,0.011565149610933047,1.0,0.0
7.924828983539174,0.326222725783848,0.016434347082253754,0.14216545504343986,0.014039495338208564,0.0015788227181505656,0.000271527495131624,0.8199713885292903,0.018617814363291695,0.9263441304135288,0.006839434381752356,0.9433618682208481,0.011552147909770046,1.0,0.0
7.564633275546291,0.34276007108169965,0.016871557108934218,0.1434598876803949,0.014815028717018692,0.0017028254683162003,0.0002390665581072676,0.8239108162722243,0.0187973110502112,0.9250634697183706,0.006916669224026778,0.9434488206075347,0.011540133593728763,1.0,0.0
7.220809018385465,0.3593382198105765,0.017232783281916405,0.144433212517099,0.01572033198650964,0.0018468900542288023,0.00021551116365750683,0.827937405233681,0.018957226261518308,0.923865322811215,0.006963117075441657,0.943550094592333,0.011552985290413799,1.0,0.0
6.892612104349699,0.37596117437323495,0.01741413744186243,0.14497902006508853,0.016922488255377087,0.0020644092146328247,0.00023666851546816245,0.8320707636613068,0.019127770158681928,0.9227575017589661,0.0069689690567390095,0.9437021199381324,0.011545224246828347,1.0,0.0
6.579332246575682,0.3929460262965648,0.01790960246001009,0.14416670375448612,0.01898160349176982,0.0023220722778725,0.00032773412257620043,0.8363463265557682,0.019298640571401574,0.9216269369328591,0.00701884217019177,0.943882797027628,0.011544475144939403,1.0,0.0
