vals,w_mean,w_std,v_mean,v_std
3.7972138119817904,0.07469841317788828,0.008102695793918662,0.025865531579459106,0.00493611974524547
3.6840314986403864,0.07934196183482733,0.008290303942006116,0.02650205768287021,0.004931739147813653
3.5742227735896637,0.08407457052137968,0.008481051552875091,0.027175265039224024,0.0049246257678049275
3.4676870813839953,0.08892323982822711,0.008654575044245686,0.027805933996780885,0.004935980994651313
3.3643268638011197,0.09388200163107367,0.008814068035810573,0.02841494499408275,0.004973292455251911
3.2640474705048783,0.09893160061909437,0.008977345390878641,0.029056688333315733,0.005034677444134627
3.1667570723708085,0.10407222665036939,0.009144415194273371,0.02973086564590577,0.005120459269092094
3.0723665773952002,0.10930399508436936,0.009315284096057874,0.030437166356946217,0.00523036842886418
2.9807895491106353,0.11462694381283903,0.00948995741340439,0.031175269577496063,0.005363598880330254
2.89194212743328,0.12005440465197274,0.009677815010695225,0.03190568810099093,0.0054644173752283086
2.8057429518694663,0.12559958476838756,0.00990208439694149,0.032583957496911946,0.0054862392374280195
2.722113087011215,0.13126923560497708,0.01016720672510977,0.03317270737686491,0.005507349306309241
2.640975950252502,0.13706043187587144,0.010422773714173047,0.03368302734878778,0.0055936981214159175
2.56225724166006,0.14295768905153067,0.010673245553201906,0.03418218450063083,0.005694991716092765
2.4858848759344934,0.14896080181098242,0.010932833950630948,0.034670666096863124,0.005814550144220557
2.4117889163994066,0.1550530273110276,0.011195442712417578,0.035207833468474975,0.005970239498206889
2.3399015109581063,0.1612326390056141,0.011464549335909058,0.0358145636439137,0.006152198303809507
2.270156829959207,0.16750566286441398,0.011739828413921006,0.03649002861771584,0.00634164699345632
2.2024910059142684,0.17387324044556304,0.012020442645764344,0.03724644117136665,0.006532972037437616
2.1368420750122423,0.18032691456451744,0.012303304591989155,0.03812072697343253,0.0067468690178648216
2.0731499203771824,0.18687074231678497,0.01257718495337514,0.03912541414348588,0.006959304040279138
2.011356217017251,0.19349977031895033,0.01285260289108041,0.04029693227322877,0.007202370807686425
1.951404378414617,0.20021117990126008,0.013122145733258808,0.04165626378279395,0.007479392722546389
1.8932395047073238,0.20700294160557747,0.013379917113698982,0.04321453094618079,0.007747477341976935
1.8368083324156919,0.21387848929818903,0.013638256491490567,0.045001538879766205,0.007980926957012637
1.7820591856672048,0.22084592464753347,0.013882792267759122,0.04698610435188371,0.008098286428537285
1.7289419288752192,0.22786983828452279,0.014124252122008171,0.049337482413130906,0.0082286150804455
1.6774079208281676,0.23493854888479127,0.014364892811414417,0.052117012016518735,0.008378171322543128
1.6274099701472073,0.24205439341086415,0.01460545068584439,0.055358378105541506,0.00852763411376797
1.578902292071531,0.2492116040867529,0.014844164876797503,0.059067569260839184,0.008662031831034579
1.5318404665317589,0.2563983533819037,0.015075057470607639,0.0632718355097158,0.008748815027553064
1.486181397473029,0.26362022174602917,0.015311586121623508,0.06801528585407556,0.008797126615799662
1.4418832733905278,0.2708720275764179,0.015556020296697868,0.0732720444015791,0.008814917993529542
1.398905529041325,0.2781480386770693,0.015799775788069986,0.07903473861142385,0.008781020424133801
1.3572088082974532,0.285444332173587,0.01603785570622775,0.08531310325139685,0.008745346023448461
1.3167549281062128,0.29275407308749846,0.016271537361676983,0.09210699858280508,0.008717081369084188
1.2775068435246986,0.3000818418722734,0.01648035457371981,0.09941851860995422,0.008703284505411848
1.239428613796535,0.30741682756699507,0.016681523270300518,0.10724604840307439,0.008732958300610091
1.202485369439745,0.314761635234751,0.016877891316324133,0.11556714974344054,0.008778353617087592
1.166643280315627,0.32212044946131707,0.017074189699200788,0.12435378602668301,0.008829121367055912
1.1318695246493875,0.32949668864264015,0.017267484850204982,0.1335846991483378,0.008880021142629833
1.0981322589741653,0.3368686046275898,0.017466914645527347,0.1432536372853686,0.008937263053244916
1.0654005889709293,0.34422190853957935,0.017671352035350814,0.15334930569363964,0.009012836695288236
1.0336445411775372,0.3515802767481784,0.017868494883583514,0.16386929754590182,0.009095839744126328
1.0028350355410531,0.3589291762440611,0.018088559612627265,0.1748084059014612,0.009178350853737171
0.9729438587881941,0.3662743831089366,0.018329957660837032,0.186153409423148,0.009259092868329002
0.9439436385895095,0.3736026491753708,0.018571896014556354,0.19787832321469118,0.009343906584988081
0.915807818493642,0.38094283801435885,0.018830247608688972,0.20998284301767897,0.009417399707023004
0.8885106336087182,0.388290275860328,0.019116174667644998,0.22248032784202168,0.0094966014957829
0.8620270870085897,0.3956415544531218,0.01940512660119554,0.235374465587087,0.009588359289653797
0.8363329268423325,0.40300768682769117,0.01968461169220087,0.2486675787629895,0.0096860280341732
0.8114046241260316,0.410395873220864,0.01995564503523334,0.2623765009860864,0.009801910300157934
0.7872193511965184,0.41779708436415025,0.020232850350480395,0.27648965176694235,0.009947814057802887
0.7637549608073347,0.4252241404634939,0.020506621913084364,0.29101206036264793,0.010112444822110819
0.7409899658477723,0.43269795522153676,0.02080074992763259,0.3059376361302246,0.010270769665798303
0.7189035196664213,0.4402058627692312,0.02110803085074606,0.32124992618009096,0.010436039888903783
0.6974753969812104,0.44774276180933337,0.021415919990590282,0.33694621656175466,0.01062652526239899
0.6766859753584532,0.4553191056122917,0.021741521474383633,0.35303864807304147,0.010827184897315162
0.6565162172439419,0.46294457114824283,0.022091214965177054,0.36954624182350615,0.011038822543083136
0.6369476525296373,0.4706328408804402,0.02245546551588389,0.386454119032415,0.011267218656538593
0.617962361639985,0.47838487156757303,0.022821141628881915,0.40378393631244663,0.011512670354644062
0.5995429591223723,0.4862040654799246,0.023186058808963014,0.4215338875782447,0.011750432920713746
0.5816725777267022,0.4940716186292956,0.023539319862513456,0.4397003719170818,0.01195649362251019
0.5643348529594985,0.5019856980427584,0.023888018529941903,0.45828389237349026,0.012144278898400761
0.5475139080984027,0.5099726967396216,0.024234693459131255,0.4772951331857561,0.012326904700069223
0.5311943396533411,0.5180228015839108,0.02460928776707293,0.4967506421727764,0.012487640693084832
0.5153612032610435,0.5261435262844594,0.024996850419359364,0.5166233959163204,0.01265122238250665
0.5,0.5343016462753125,0.025423040495819248,0.5369693241090548,0.012815351003894148
