vals,w,v,tau,hat_w,hat_v,hat_tau
10.000000000000002,0.0007387121081654217,0.002338737867823418,7.334142763888083e-06,0.7472022776455018,2.7226475330528497,7.418435554950838
9.701933262266492,0.0009144546727202401,0.0026685205315603706,9.078585298664571e-06,0.7472344051191677,2.7225286080271593,7.4184445659297875
9.412750902547295,0.001121074033749867,0.0030266117170351004,1.1129328904877856e-05,0.7472721410969536,2.722389479430238,7.4184551666742955
9.132188107085252,0.0013618518466772366,0.0034131360917870465,1.351884955824997e-05,0.747316080348324,2.7222280957492204,7.418467517577021
8.859987955340486,0.0016401101525118516,0.003827984177586224,1.6279993790897405e-05,0.7473668244173346,2.7220423920365953,7.4184817879244855
8.595901184719835,0.0019591808503014972,0.00427081532710883,1.944567007318991e-05,0.7474249755666211,2.72183030726766,7.41849814620172
8.33968596231893,0.002322376600009597,0.0047410651642484985,2.3048553808327966e-05,0.7474911373321207,2.721589824012531,7.4185167624531925
8.091107663467895,0.0027329633318447515,0.005237956367930174,2.7120808613069686e-05,0.7475659014423666,2.721318956690837,7.418537801035091
7.84993865687785,0.0031941355511611006,0.005760513183616997,3.1693834694073004e-05,0.7476498488338197,2.7210157869257516,7.418561423093809
7.615958096191474,0.003708994360361588,0.006307578401219762,3.6798044430555334e-05,0.7477435445341262,2.7206784731368616,7.418587784453752
7.388951717746785,0.004280528639089166,0.006877832449536394,4.246266934913629e-05,0.7478475344078233,2.72030526269486,7.418617034602773
7.168711644368867,0.004911599410529398,0.00746981388914983,4.871559908406717e-05,0.7479623410753238,2.7198944970906673,7.418649315795203
6.95503619500994,0.0056049278683909486,0.008081941147045376,5.558325612768468e-05,0.7480884673768406,2.7194446388238633,7.418684762757023
6.747729700063433,0.006363085896881706,0.008712533929965523,6.309049723197068e-05,0.7482263867138215,2.718954249177672,7.418723501407602
6.546602322182891,0.007188490341611069,0.009359835180404001,7.126055095174204e-05,0.7483765474116231,2.718422010419186,7.418765649155587
6.351469882441723,0.008083399789126519,0.010022032174874233,8.011498123955239e-05,0.7485393709556007,2.7178467233665184,7.418811314526302
6.162153691674519,0.009049913990960357,0.010697276801643039,8.967367761223334e-05,0.7487152519874449,2.7172273078520277,7.418860597112252
5.978480386845528,0.010089975469601073,0.011383704605356364,9.995486773369468e-05,0.7489045577279949,2.716562798734173,7.418913588971067
5.800281772294445,0.011205373616615883,0.012079452791044758,0.00011097515376541189,0.7491076325980188,2.7158523559110073,7.4189703698073295
5.627394665714152,0.012397749455079645,0.012782676027200346,0.00012274955848643403,0.7493247934924084,2.7150952430300506,7.419031014326428
5.459660748719315,0.013668602729656703,0.0134915612742314,0.0001352915922620311,0.7495563348584009,2.7142908356094297,7.419095588117321
5.2969264218690695,0.015019299580916964,0.014204340610139614,0.00014861332744947473,0.7498025292088207,2.7134386135218795,7.419164149116288
5.139042664010976,0.016451080999704458,0.014919302389179634,0.0001627254809142998,0.7500636282909412,2.712538155055962,7.419236750252205
4.9858648958174685,0.017965072256208314,0.015634800971426815,0.00017763750498812233,0.7503398664601795,2.711589135775762,7.419313431464616
4.837252847389834,0.019562291739406473,0.016349264409736754,0.0001933576756913998,0.7506314598410384,2.7105913168992104,7.419394232464735
4.693070429808473,0.021243660754188123,0.017061201067666357,0.00020989318779119585,0.7509386097862958,2.7095445442345367,7.419479185352115
4.553185610511813,0.023010012808383457,0.017769204603994303,0.000227250246291486,0.7512615041650303,2.7084487418437897,7.4195683170326125
4.417470292389771,0.024862102748894412,0.018471957698209314,0.0002454341562308512,0.751600319038965,2.7073039069869105,7.419661649719354
4.28580019648104,0.02680061547869681,0.019168234569877284,0.0002644494086090134,0.7519552203233748,2.70611010602299,7.419759204228917
4.158054748166767,0.028826174519044297,0.019856902542622772,0.0002842997635506189,0.7523263651531301,2.704867467316693,7.419860989473241
4.034116966756427,0.03093934943622347,0.020536922449603933,0.00030498832461070714,0.7527139035026883,2.7035761807651477,7.419967018964624
3.9138733583647793,0.033140663268841734,0.02120734843200656,0.00032651761066483165,0.7531179794213043,2.7022364917865875,7.420077300771322
3.7972138119817904,0.03543059902750406,0.021867326919373906,0.0003488896197240142,0.7535387322601486,2.7008486985074986,7.420191840451119
3.6840314986403864,0.037809605594022216,0.022516095029398015,0.0003721058865198519,0.7539762977676258,2.699413148833094,7.420310641401002
3.5742227735896637,0.0402781029503099,0.023152978465687576,0.0003961675334353597,0.7544308090653427,2.6979302379291337,7.42043370517459
3.4676870813839953,0.0428364867364379,0.023777389005771785,0.0004210753149378974,0.7549023975046187,2.6964004061087574,7.420561031768662
3.3643268638011197,0.04548513213675476,0.02438882166221244,0.0004468296561690061,0.7553911938452174,2.6948241391519643,7.420692623130973
3.2640474705048783,0.048224397171809416,0.024986851597409293,0.0004734306880612651,0.7558973271609486,2.693201958984133,7.420828470615373
3.1667570723708085,0.051054625258379595,0.025571130844177465,0.0005008782850277462,0.7564209278698245,2.6915344344112424,7.420968574114843
3.0723665773952002,0.053976147284598444,0.02614138491639097,0.0005291721242781405,0.7569621265130899,2.6898221728676814,7.4211129300530025
2.9807895491106353,0.056989283057968174,0.02669740934767616,0.0005583118139900793,0.7575210544872555,2.68806582204584,7.421261535156702
2.89194212743328,0.06009434222554066,0.027239066229859756,0.0005882972060436163,0.7580978443319051,2.6862660701199266,7.421414388130042
2.8057429518694663,0.06329162467946235,0.027766280834603977,0.0006191291517816755,0.7586926300478023,2.684423646646364,7.421571493599481
2.722113087011215,0.0665814204636907,0.02827903846046274,0.0006508112383474538,0.7593055475959241,2.6825393246167235,7.42173287107742
2.640975950252502,0.06996400917859807,0.028777381770684583,0.0006833535462587674,0.7599367358629371,2.680613924610504,7.421898574265352
2.56225724166006,0.07343965884648569,0.02926140912643454,0.000716780308063887,0.7605863386019932,2.678648322779302,7.42206873030122
2.4858848759344934,0.0770086241465395,0.029731274848683657,0.0007511446426848223,0.7612545082005482,2.676643465604003,7.4222436151635005
2.4117889163994066,0.08067114391485392,0.030187193073131453,0.0007865553848435996,0.7619414133193562,2.674600398940963,7.422423794194119
2.3399015109581063,0.084427437221671,0.030629447891434472,0.0008232234413070438,0.7626472481490394,2.6725203012604073,7.422610345739475
2.270156829959207,0.0882776985972112,0.03105841440333916,0.0008615379897036699,0.7633722564703128,2.670404572934563,7.422805270022288
2.2024910059142684,0.09222209051194181,0.031474597118571576,0.0009021858801030765,0.7641167601219988,2.668254938043813,7.423012085766448
2.1368420750122423,0.09626073333448829,0.03187869554549856,0.0009463303660180999,0.7648812063734403,2.6660736154288363,7.423236745661058
2.0731499203771824,0.10039369150929592,0.032271710053542804,0.0009958670839206557,0.7656662346637686,2.6638635591345405,7.423488942540727
2.011356217017251,0.10462095507905403,0.032655105045618686,0.0010537752840369034,0.7664727678924623,2.6616287878074916,7.423783901211282
1.951404378414617,0.10894241566536247,0.03303105017077815,0.001124579921826886,0.7673021320364948,2.65937481767302,7.424144735389014
1.8932395047073238,0.11335783622745031,0.03340276304539785,0.001214934737743362,0.7681562063131415,2.657109208635592,7.42460542117373
1.8368083324156919,0.1178668143121449,0.033774977474798434,0.0013343275535702608,0.7690376036370774,2.654842224722569,7.425214392835777
1.7820591856672048,0.12246873910141812,0.03415455765949866,0.0014958967824436496,0.7699498777503355,2.6525875985327305,7.426038703736928
1.7289419288752192,0.12716274334137326,0.03455126882612099,0.00171733318838197,0.7708977492746416,2.6503633750143667,7.427168617751956
1.6774079208281676,0.13194765214716994,0.034978694951883944,0.0020218244234508605,0.771887338334533,2.6481927937760013,7.42872241038836
1.6274099701472073,0.13682193173852353,0.035455261308620804,0.0024389836095023184,0.7729263874886396,2.6461051556272412,7.4308510761472455
1.578902292071531,0.14178364125082363,0.03600527080854159,0.003005689435962196,0.7740244496561444,2.644136585018,7.433742541629725
1.5318404665317589,0.14683039370379888,0.03665980082053275,0.003766756977556643,0.7751930279892171,2.6423306489134513,7.437625004332519
1.486181397473029,0.15195932847275878,0.03745723939888177,0.0047753575231502254,0.7764456291803503,2.640738692916728,7.442768897319812
1.4418832733905278,0.1571671012178335,0.038443193043962494,0.006093115600381085,0.7777977194748672,2.639419861888337,7.4494871406613745
1.398905529041325,0.1624498933600468,0.03966950739656455,0.007789831641676214,0.7792665597184779,2.6384407166172434,7.458133358463062
1.3572088082974532,0.16780344393008403,0.0411922517078639,0.00994281016096552,0.7808709220909003,2.6378744547571946,7.469097990589411
1.3167549281062128,0.17322310183592896,0.043068740032938244,0.012635810476750364,0.7826306832889933,2.6377997003861102,7.482802328658515
1.2775068435246986,0.17870389743940265,0.04535395443296057,0.015957677619080315,0.7845663202781974,2.638298936700525,7.499690811063157
1.239428613796535,0.18424062878157163,0.04809697929037777,0.020000746396361683,0.7866983417754125,2.6394566781427584,7.520222101232854
1.202485369439745,0.18982795675805814,0.05133811811230185,0.024859136168596255,0.7890466943839087,2.6413574936425843,7.544859585662052
1.166643280315627,0.19546050361192008,0.055107187865206686,0.03062706403586114,0.7916301889671842,2.6440840232366587,7.574062000557087
1.1318695246493875,0.2011329481177416,0.05942314585466394,0.037397298089501665,0.7944659947531678,2.6477151571670534,7.608274920810576
1.0981322589741653,0.20684011272427813,0.06429486224097229,0.04525985145497768,0.7975692341187943,2.652324494144723,7.647923658107481
1.0654005889709293,0.21257703802350467,0.0697226457999461,0.05430098689789109,0.8009527031184663,2.6579791847204612,7.693407990960971
1.0336445411775372,0.21833904397062395,0.07570009950784319,0.06460256773591001,0.804626729606325,2.664739211284325,7.745098907289875
1.0028350355410531,0.22412177529209343,0.0822159707756998,0.07624175460681401,0.8085991639084402,2.672657107946618,7.803337366062872
0.9729438587881941,0.22992123363226633,0.08925579485886044,0.08929102121996015,0.8128754889615304,2.6817780792873815,7.868434878048522
0.9439436385895095,0.23573379695747565,0.09680324481012821,0.10381843986328008,0.8174590250259978,2.6921404419227772,7.94067559860529
0.915807818493642,0.24155622968438922,0.10484118048641412,0.11988817831710806,0.8223512038134797,2.7037763030454567,8.020319554268909
0.8885106336087182,0.2473856849479122,0.11335242812847612,0.13756114487909477,0.827551882736993,2.7167123802391124,8.107606615635696
0.8620270870085897,0.25321969875460326,0.12232033451644683,0.15689571825074705,0.8330596648766685,2.7309708492871145,8.20276080566703
0.8363329268423325,0.2590561857767295,0.13172915061303933,0.1779485235385752,0.838872230715703,2.7465702342399814,8.305994776279519
0.8114046241260316,0.26489342357156737,0.1415642708454303,0.20077519006025865,0.8449866194532227,2.763526149480809,8.417514003882925
0.7872193511965184,0.2707300401169827,0.1518123749652933,0.22543108156755193,0.8513994920408712,2.781851988993288,8.537520730272206
0.7637549608073347,0.2765649976087539,0.16246149117163255,0.25197196654959253,0.8581073500294363,2.80155949057049,8.666217484756485
0.7409899658477723,0.2823975746440001,0.17350100222434744,0.28045461883075024,0.8651067123489449,2.8226591826918246,8.803810153680107
0.7189035196664213,0.2882273476671767,0.1849216109488321,0.3109373448450349,0.8723942542349381,2.8451607309392095,8.950510618136228
0.6974753969812104,0.29405417046583926,0.1967152754022611,0.3434804346485446,0.8799669083214101,2.8690731872087585,9.106538976942089
0.6766859753584532,0.2998781544883341,0.20887512625686216,0.37814654665690556,0.8878219392516719,2.8944051771113455,9.272125430189556
0.6565162172439419,0.30569964727950494,0.22139536983063318,0.41500102558645724,0.8959569893154564,2.921165018990711,9.44751184493226
0.6369476525296373,0.3115192125348546,0.23427118663078958,0.45411216956310047,0.9043701088420186,2.9493608150826494,9.632953098652516
0.617962361639985,0.3173376088995589,0.2474986253031543,0.49555144639010296,0.9130597673078378,2.9790005006285236,9.828718208836188
0.5995429591223723,0.3231557708590473,0.26107449952462153,0.5393936757533206,0.9220248578562353,3.0100918874582083,10.035091340226487
0.5816725777267022,0.32897478958004067,0.2749962867248303,0.5857171783865588,0.9312646917939893,3.0426426883467554,10.252372692377776
0.5643348529594985,0.3347958948457895,0.28926203154401936,0.6346039016605264,0.9407789882970079,3.076660535112075,10.480879312037933
0.5475139080984027,0.3406204391128717,0.30387025662979145,0.686139531126054,0.9505678640861028,3.1121530029089812,10.720945874989084
0.5311943396533411,0.34644988206898514,0.31881987865886036,0.7404135875525844,0.960631819217284,3.1491276253797156,10.972925422585769
0.5153612032610435,0.3522857765808726,0.3341101311762962,0.7975195165071528,0.970971722375693,3.1875919090286793,11.23719008086503
0.5,0.35812975677804954,0.3497404957287746,0.8575547774102766,0.9815887987133816,3.227553355188337,11.514131791455657
