vals,w,v,tau,hat_w,hat_v,hat_tau
10.000000000000002,0.0005810692267946221,0.0038224000765509844,5.667480921822784e-06,0.7620015027262121,2.7253839877147383,7.432210778945205
9.701933262266492,0.0007832673968430735,0.0045729252398667005,7.63921115874933e-06,0.7620441789359094,2.7252758422419747,7.4322210163430285
9.412750902547295,0.0010402133468132963,0.005425180227401171,1.0144503771365138e-05,0.7620982927806765,2.725137809588729,7.432234024374091
9.132188107085252,0.0013621912539243523,0.006384991509957445,1.3283387890905928e-05,0.7621659806853438,2.724964337402857,7.432250318969704
8.859987955340486,0.00176038636407502,0.0074573952962478,1.716454568533321e-05,0.762249568674221,2.724749450214885,7.432270466365361
8.595901184719835,0.002246787951993961,0.008646508647871455,2.1904318432995903e-05,0.762351544008518,2.724486786733376,7.432295066731468
8.33968596231893,0.0028340697142741358,0.00995542034009407,2.7625481569865576e-05,0.7624745435006087,2.7241697252172483,7.432324757435742
8.091107663467895,0.0035354502145714,0.011386101081646978,3.445581554411842e-05,0.7626213155128291,2.7237914401344536,7.432360198214273
7.84993865687785,0.004364539015442506,0.012939338381334372,4.252652648645207e-05,0.7627946934526508,2.7233450162879347,7.43240206669638
7.615958096191474,0.005335173157418542,0.014614696552172445,5.1970563091701304e-05,0.7629975678414499,2.722823567160552,7.432451048940193
7.388951717746785,0.006461247612332923,0.016410500104734816,6.292086833396841e-05,0.7632328448097433,2.722220312343942,7.432507829336368
7.168711644368867,0.007756546022786868,0.018323843291523933,7.550862746265042e-05,0.7635034172652567,2.7215286955271676,7.432573083715179
6.95503619500994,0.009234575526822825,0.020350623199628142,8.986155241536773e-05,0.7638121355878662,2.7207424915420573,7.432647464925733
6.747729700063433,0.010908407858214841,0.022485592354700584,0.00010610222975550788,0.764161770619716,2.7198558797156753,7.432731603427602
6.546602322182891,0.012790533074899942,0.024722433031441726,0.00012434659232183425,0.7645549913325014,2.718863544594202,7.432826087143966
6.351469882441723,0.014892725076316025,0.02705384562664537,0.00014470251554353717,0.764994335526895,2.7177607408678366,7.432931466450147
6.162153691674519,0.017225923609243705,0.029471651921398213,0.0001672685830639735,0.7654821894878646,2.7165433632928404,7.433048244402826
5.978480386845528,0.019800133019815848,0.03196690852894907,0.00019213302908394335,0.7660207683013203,2.7152079952958132,7.433176860696129
5.800281772294445,0.02262433789021159,0.03453002699002249,0.0002193728631923833,0.7666121007088639,2.713751956766284,7.433317708252053
5.627394665714152,0.02570643751614856,0.03715089928706863,0.0002490531955594372,0.7672580154696629,2.7121733249766873,7.433471106981067
5.459660748719315,0.02905319751990219,0.039819024472101866,0.000281226750944331,0.7679601344186806,2.710470964456923,7.433637321763987
5.2969264218690695,0.03267021905342016,0.04252363484740384,0.0003159335747645021,0.768719866224802,2.7086445326396387,7.4338165539263805
5.139042664010976,0.03656192393444465,0.04525381876111744,0.00035320091728956757,0.769538401268201,2.706694469676102,7.4340089310732544
4.9858648958174685,0.040731555469313056,0.04799863884247627,0.0003930432914377851,0.7704167153168147,2.7046220040702336,7.43421452664027
4.837252847389834,0.045181192658988345,0.050747243170910256,0.00043546268288969457,0.7713555695122133,2.70242912498518,7.434433349936121
4.693070429808473,0.0499117769528605,0.0534889686151266,0.0004804489016882289,0.7723555154110047,2.7001185595125836,7.434665351615952
4.553185610511813,0.05492314994203681,0.05621343520910628,0.0005279800577277073,0.7734169023681646,2.6976937453959806,7.4349104308393805
4.417470292389771,0.0602140991934269,0.05891063008327771,0.0005780231339374887,0.7745398811196965,2.6951587788530587,7.435168423971174
4.28580019648104,0.06578241357915526,0.06157098234821782,0.000630534659773128,0.7757244189495618,2.6925183963665877,7.435439130798103
4.158054748166767,0.0716249427113569,0.06418542626822187,0.0006854614402111252,0.7769703056842264,2.6897779155736887,7.435722304817951
4.034116966756427,0.07773766176421709,0.06674545451277468,0.0007427413424916206,0.778277165291688,2.6869431917721642,7.436017661429547
3.9138733583647793,0.08411573920971255,0.06924316098788086,0.0008023041166609472,0.7796444669568471,2.6840205689817775,7.436324882769233
3.7972138119817904,0.09075360635772001,0.07167127372762287,0.0008640722359936295,0.7810715363801337,2.681016829829498,7.43664362256093
3.6840314986403864,0.09764502796595488,0.07402317853131321,0.0009279617461683254,0.7825575684413753,2.6779391494090756,7.436973514883249
3.5742227735896637,0.10478317040888649,0.0762929328824999,0.000993883095422982,0.784101633140752,2.674795026764844,7.437314163100721
3.4676870813839953,0.11216067267536604,0.07847527352631545,0.0010617419735830314,0.7857026943440697,2.6715922612596614,7.437665167512119
3.3643268638011197,0.11976971136741454,0.08056561490208378,0.0011314401002170801,0.7873596152198296,2.6683388859464703,7.438026114325117
3.2640474705048783,0.12760206507178348,0.08256004186248467,0.00120287599213773,0.789071169607893,2.6650431239528833,7.43839658330355
3.1667570723708085,0.13564917527060508,0.08445529642294786,0.0012759456895275402,0.7908360515946825,2.6617133421474093,7.438776151355011
3.0723665773952002,0.14390220381851587,0.08624875950407043,0.0013505434387018882,0.7926528845122203,2.658358006617611,7.439164395780841
2.9807895491106353,0.15235208673572234,0.08793842843424914,0.0014265623283911102,0.7945202293320683,2.6549856401413043,7.439560897176285
2.89194212743328,0.16098958416373813,0.08952289094805646,0.0015038948776260048,0.796436592440599,2.651604781784129,7.439965241977291
2.8057429518694663,0.16980532641574234,0.09100129637069819,0.0015824335743827795,0.7984004327955048,2.6482239487148416,7.440377024657126
2.722113087011215,0.1787898561268843,0.0923733246322209,0.0016620713652412845,0.8004101684744969,2.644851600292759,7.440795849581262
2.640975950252502,0.18793366657117122,0.09363915369781949,0.0017427020977235788,0.8024641826366379,2.6414961044509955,7.441221332539787
2.56225724166006,0.19722723626179234,0.09479942594743998,0.0018242209198983748,0.8045608289244466,2.6381657063746182,7.441653101989282
