vals,w,v,tau,hat_w,hat_v,hat_tau,rs_loo_hc
10.000000000000002,0.0002330679367426604,0.002843073329943248,5.857063193884218e-06,0.7491112263563586,1.9399704058511977,3.7650753988529733,0.5122094794286042
9.701933262266492,0.0003375171953080554,0.003529151898815872,8.481510628988092e-06,0.7491471927997794,1.9399438189209524,3.7650821891542554,0.5151965448551877
9.412750902547295,0.0004794218591122282,0.004335634897871061,1.2046739123824009e-05,0.7491932468812414,1.9399050932366262,3.7650914129565196,0.5184319668758685
9.132188107085252,0.0006687068886290827,0.005274180014275084,1.6801770596548283e-05,0.7492516241383753,1.939850714573832,3.7651037157125,0.5219712398904739
8.859987955340486,0.0009168719536236729,0.006355976898678997,2.303495453810946e-05,0.7493248508767696,1.939776576602334,3.7651198409897026,0.5257756163298947
8.595901184719835,0.0012369968072960817,0.007591486179656046,3.107398568892897e-05,0.7494157618179722,1.9396780485442968,3.76514063752647,0.5298297722967404
8.33968596231893,0.001643697879802188,0.008990179117888956,4.1284658074617483e-05,0.7495274721551708,1.9395499697356873,3.765167049140334,0.5340761337193994
8.091107663467895,0.0021530365339654987,0.010560291911033621,5.40683571891079e-05,0.7496633705619007,1.9393867409086698,3.765200113441435,0.5384981726799709
7.84993865687785,0.002782379318015822,0.012308597515398478,6.985829679251195e-05,0.7498270774535376,1.9391823675480258,3.7652409480754736,0.5431493039064932
7.615958096191474,0.003550215215817451,0.014240206676111252,8.911461995804164e-05,0.7500224123296539,1.9389305617677488,3.7652907400660154,0.5480278855528213
7.388951717746785,0.00447593556982449,0.016358403357150532,0.00011231850616913238,0.750253355026328,1.9386248565492594,3.7653507293297808,0.5529933755886215
7.168711644368867,0.005579582322468475,0.01866451595191384,0.00013996543369293232,0.7505239870155722,1.938258693797144,3.76542219238413,0.5581125424239418
6.95503619500994,0.0068815752976523975,0.021157834228825972,0.00017255786466382613,0.7508384497194862,1.9378255653286143,3.765506420293085,0.5633006667975095
6.747729700063433,0.00840242369144634,0.02383556598203778,0.0002105975035650059,0.7512008834210255,1.9373191154553546,3.76560470363306,0.5686083175707024
6.546602322182891,0.010162433553521266,0.0266928408470974,0.0002545774279232217,0.7516153795120984,1.936733270137011,3.7657183053335888,0.5740098819436061
6.351469882441723,0.012181416063763028,0.02972275343949865,0.0003049742407774352,0.7520859246394191,1.9360623431568618,3.7658484490017834,0.5793969980703977
6.162153691674519,0.014478407014919498,0.03291644886176161,0.00036224051521992434,0.7526163528793091,1.9353011418149881,3.765996290090972,0.5848095080842927
5.978480386845528,0.017071401475069595,0.03626324254869769,0.0004267976624520085,0.753210298960828,1.9344450618973292,3.7661629069541664,0.5901877582418811
5.800281772294445,0.019977111117028434,0.039750773220039545,0.0004990294257145774,0.7538711571318149,1.9334901699019411,3.766349281875529,0.5955734514353453
5.627394665714152,0.02321074773025525,0.04336518232923869,0.0005792761135394397,0.7546020422642952,1.9324332644493478,3.766556280537209,0.6009006949059142
5.459660748719315,0.026785836464544945,0.04709131505006909,0.0006678296812173444,0.7554057609983729,1.9312719396467959,3.766784651510747,0.6062241074021388
5.2969264218690695,0.030714061598338883,0.050912937684642494,0.00076492974453974,0.7562847851007829,1.930004621531128,3.767035012685626,0.6114228490474679
5.139042664010976,0.03500514536647401,0.054812965091592614,0.0008707605562904477,0.7572412281157272,1.9286305844514013,3.7673078379957543,0.6165100546110914
4.9858648958174685,0.03966676162202334,0.0587736943480822,0.0009854489922698725,0.7582768356874272,1.9271499776478835,3.767603466308377,0.621543079251811
4.837252847389834,0.04470448236857662,0.06277703778595341,0.0011090635077289981,0.7593929732444862,1.9255638147919358,3.767922092602535,0.6264693838928601
4.693070429808473,0.05012175734463276,0.06680475225366259,0.0012416140609702265,0.7605906240094076,1.9238739667579954,3.7682637739340112,0.631288530708602
4.553185610511813,0.055919922889814844,0.07083865858389832,0.0013830529135754133,0.7618703848237482,1.9220831243524679,3.768628423742504,0.6359618815863401
4.417470292389771,0.06209824162165597,0.07486085102853604,0.0015332763126524776,0.7632324785800261,1.9201947846639902,3.769015831711285,0.6405045415106381
4.28580019648104,0.0686539653167845,0.07885388929171619,0.0016921268764232594,0.7646767587685632,1.9182131967501423,3.7694256625757765,0.6449120227686925
4.158054748166767,0.07558242149071188,0.08280097385787351,0.0018593966571953473,0.7662027232996276,1.9161433159487609,3.7698574675412972,0.6491384631247423
4.034116966756427,0.08287711908449383,0.08668610153676541,0.0020348307530236266,0.7678095302331143,1.9139907492332817,3.7703106947214797,0.6531670062916711
3.9138733583647793,0.09052987015280878,0.09049420016585778,0.002218131366359804,0.7694960160588176,1.9117616958430241,3.7707847004472144,0.6571369902792913
3.7972138119817904,0.09853092476226255,0.0942112420933169,0.0024089622126927134,0.7712607176249594,1.9094628883393279,3.7712787639425116,0.6609204605444184
3.6840314986403864,0.10686911263050435,0.09782433432677017,0.002606953118831933,0.7731018878831397,1.9071015110059406,3.771792088419157,0.6646004945021754
3.5742227735896637,0.1155319963757945,0.10132179048432281,0.0028117048563194302,0.775017528364562,1.9046851565142289,3.7723238295497543,0.6680832880092648
3.4676870813839953,0.12450602292751649,0.10469317880893815,0.003022793941844743,0.7770054070292984,1.902221742371538,3.772873096752118,0.6714116385219644
3.3643268638011197,0.1337766782598442,0.10792935212274866,0.003239777492226607,0.7790630841928325,1.8997194470751162,3.773438967458582,0.6746231990452827
3.2640474705048783,0.14332863997158857,0.11102245915310836,0.003462198086669004,0.781187937052841,1.8971866433331974,3.7740204984808803,0.6776809733126741
3.1667570723708085,0.1531459261297384,0.11396593913506439,0.003689588771929176,0.7833771840751973,1.8946318330204752,3.774616737446519,0.6805809114369642
3.0723665773952002,0.16321203890484365,0.11675450162839081,0.003921478571737209,0.7856279099506109,1.8920635872093037,3.77522673719214,0.6833647163103354
2.9807895491106353,0.17351009945691695,0.11938409254550658,0.0041573992408935655,0.7879370857161179,1.889490477332449,3.7758495635593947,0.685918881635705
2.89194212743328,0.18402297804781378,0.12185185104258744,0.004396894845446722,0.7903015979401584,1.8869210369081777,3.7764843296890094,0.6883803373818748
2.8057429518694663,0.1947334111233293,0.12415605630246115,0.0046395366902824775,0.7927182688294396,1.8843637048938775,3.7771302248526895,0.6907602481026607
2.722113087011215,0.20562411001657546,0.1262960697303799,0.004884948041632753,0.7951838824050509,1.8818267925927523,3.7777865786290787,0.6929680933470592
2.640975950252502,0.21667785822195418,0.12827227506626498,0.005132845323616187,0.7976952125252021,1.879318463330104,3.7784529666084055,0.6950873883558378
2.56225724166006,0.22787759693283544,0.13008602122986115,0.005383105514277622,0.8002490560389847,1.8768467343142374,3.779129385618061,0.6970754451291259
2.4858848759344934,0.23920649825344664,0.13173957402517367,0.005635872925952878,0.8028422742724407,1.8744195098552545,3.779816534079625,0.698970245041167
2.4117889163994066,0.2506480256773485,0.1332360848131531,0.005891722093490979,0.8054718469807354,1.8720446576266425,3.780516243137687,0.7008021075175066
2.3399015109581063,0.26218598176466684,0.13457958670893158,0.006151896476783836,0.8081349437374141,1.869730141923369,3.7812321130967663,0.7024463617072498
2.270156829959207,0.2738045440026193,0.13577503172010125,0.006418644275711719,0.8108290186793105,1.8674842294293965,3.78197041498459,0.7040073195690477
2.2024910059142684,0.28548828736790705,0.13682838438563846,0.006695671840367278,0.8135519317964376,1.8653157828069922,3.782741318801543,0.7055382863745316
