vals,w_mean,w_std,v_mean,v_std
10.000000000000002,0.0,0.0,0.0,0.0
9.701933262266492,0.0,0.0,0.0,0.0
9.412750902547295,0.0,0.0,0.0,0.0
9.132188107085252,0.0,0.0,0.0,0.0
8.859987955340486,0.0,0.0,0.0,0.0
8.595901184719835,0.0,0.0,0.0,0.0
8.33968596231893,0.0,0.0,0.0,0.0
8.091107663467895,0.0,0.0,0.0,0.0
7.84993865687785,0.0,0.0,0.0,0.0
7.615958096191474,0.0,0.0,0.0,0.0
7.388951717746785,0.0,0.0,0.0,0.0
7.168711644368867,0.0,0.0,0.0,0.0
6.95503619500994,0.0,0.0,0.0,0.0
6.747729700063433,0.0,0.0,0.0,0.0
6.546602322182891,0.0,0.0,0.0,0.0
6.351469882441723,0.0,0.0,0.0,0.0
6.162153691674519,0.0,0.0,0.0,0.0
5.978480386845528,0.0,0.0,0.0,0.0
5.800281772294445,0.0,0.0,0.0,0.0
5.627394665714152,9.578068750849619e-05,0.0004174983375923835,0.00018253391598836087,0.0007956468935620084
5.459660748719315,0.000441310467428537,0.0012171673415223585,0.0008410268278690243,0.002319615018857645
5.2969264218690695,0.0010255542088794536,0.002278809661433812,0.001954448549855175,0.004342838437620599
5.139042664010976,0.0017157443494479792,0.0034446171675380907,0.003283697842552348,0.006562885807241179
4.9858648958174685,0.002637989476193048,0.004613848128147304,0.0051217986944023285,0.008798565630140377
4.837252847389834,0.0038798472337770633,0.005743484593720213,0.007652828790557925,0.010990701608905041
4.693070429808473,0.005458982688447104,0.006906305420056502,0.010570220914371218,0.01326789664960352
4.553185610511813,0.007086946087315781,0.008197267858992866,0.01362042174105312,0.015688413022348816
4.417470292389771,0.008926795134408824,0.009619639358099298,0.016927304999011804,0.017987355017780995
4.28580019648104,0.010940717179494845,0.011131413537922703,0.020469373520035725,0.02020583269296937
4.158054748166767,0.013376700816621062,0.012412602053143443,0.02458661481236709,0.02199499949854661
4.034116966756427,0.016370446658607547,0.013436602005623974,0.029046397188525714,0.02356473596669984
3.9138733583647793,0.020085368874576397,0.014127744821060348,0.03402073642028226,0.024635289642681767
3.7972138119817904,0.024615107615430284,0.014791896683090326,0.03907444986783881,0.02547690966901155
3.6840314986403864,0.029747874224581906,0.015577511900118518,0.04433090555028761,0.0260546421585062
3.5742227735896637,0.035858325578537055,0.016261678720504158,0.049616662787384344,0.02627830545957406
3.4676870813839953,0.04279425173851848,0.016904141410409395,0.055006209796108006,0.0260696731657476
3.3643268638011197,0.05031826351201243,0.01779198246277436,0.060340767782950645,0.025711816072725373
3.2640474705048783,0.05835870179653836,0.01867943467982448,0.06557486433871314,0.025392343364259096
3.1667570723708085,0.06716877995430698,0.019118039124875964,0.0705467077004506,0.025168618760407577
3.0723665773952002,0.07671544108961145,0.01933344386392254,0.07522568761706436,0.02495709865674336
2.9807895491106353,0.08662155881520539,0.019617835809921418,0.07983539125191606,0.02473927532382866
2.89194212743328,0.09742672599652782,0.01991836414040559,0.08375945745937119,0.024694356907710647
2.8057429518694663,0.10872280076402288,0.02013374004515452,0.08737308991375368,0.024967564081138125
2.722113087011215,0.12025297434607865,0.020464284309377502,0.09086543726205451,0.02537051257427087
2.640975950252502,0.13198890307843011,0.02079421267470439,0.09427819115460707,0.025821751384206358
2.56225724166006,0.14376011904517955,0.021242518665162895,0.0977999452301395,0.02624834375987985
2.4858848759344934,0.1555609670261811,0.02168340713368975,0.10134376162634537,0.026799008064849916
2.4117889163994066,0.16755225319524547,0.0220929384083291,0.10462989307121436,0.027591098497960688
2.3399015109581063,0.1797651626368214,0.022456565338303938,0.10762001323156183,0.028465702300074374
2.270156829959207,0.19202920111869112,0.022894216414666678,0.11056235900622594,0.029273186380234312
2.2024910059142684,0.204572511937626,0.02335563834549082,0.11314348239061289,0.02986735258564013
2.1368420750122423,0.21747642253526372,0.023760374784104477,0.11529304700413023,0.02991087237529
2.0731499203771824,0.23050547125335505,0.024134701427167157,0.11722909883122408,0.02982663667420706
2.011356217017251,0.24369872176687551,0.024586440965396725,0.11883059202737771,0.029567610305139876
1.951404378414617,0.2569163893776142,0.025187841016910933,0.12033921303889153,0.029099585307475796
1.8932395047073238,0.27009296989574527,0.025764850405864154,0.12187506815524321,0.028583096130182457
1.8368083324156919,0.28331990903351656,0.026220764063361983,0.12321289370077301,0.028100027120812585
1.7820591856672048,0.29651808936588075,0.026624803004893432,0.12446994808052123,0.027639921712234918
1.7289419288752192,0.3097250449953938,0.027072847449026282,0.1255758389633651,0.02718523242547804
1.6774079208281676,0.3228811064383838,0.027535111646112876,0.12665085618973798,0.02663293182944228
1.6274099701472073,0.33605333670004933,0.027796792032161875,0.12758880983019544,0.026194082884981665
1.578902292071531,0.3490590068573945,0.028051184919163367,0.1287277611408314,0.025837392224865998
1.5318404665317589,0.361960288368523,0.028196151334935193,0.12997058472933187,0.025509880984837974
1.486181397473029,0.374765840956063,0.028329449940964705,0.13141977469687274,0.025262809442751683
1.4418832733905278,0.38738184820343746,0.02847348656615283,0.13324185281884157,0.025059816503088306
1.398905529041325,0.3998128751042527,0.02863888402838567,0.13547503750411702,0.024896450993490696
1.3572088082974532,0.412071310654079,0.02884986722015012,0.13822618597561664,0.0248117080567728
1.3167549281062128,0.4242291738755678,0.0290943059914098,0.14138258756268818,0.024753320405558814
1.2775068435246986,0.43623823720957866,0.029354019450337287,0.14512303814652192,0.02474479022625836
1.239428613796535,0.448105347509662,0.029646985906119562,0.1496396959857518,0.024796793846824167
1.202485369439745,0.45978925280478117,0.029919464588046733,0.15493689326851107,0.024837660245371162
1.166643280315627,0.4713395737281463,0.030189352861773523,0.16101681444471336,0.024908926462192296
1.1318695246493875,0.4828318734063922,0.030474078790022348,0.1678140994165812,0.02511842081036859
1.0981322589741653,0.49421410338107297,0.03076334920289852,0.1754475455285311,0.02534008738958662
1.0654005889709293,0.5055316399121648,0.031059012081820436,0.18401961632711766,0.025558454689833966
1.0336445411775372,0.5167745442612508,0.0313762001372668,0.193449354646838,0.02571938879821532
1.0028350355410531,0.5279958845396839,0.031672145209927414,0.2037318199185723,0.025745589351353373
0.9729438587881941,0.5391446618491494,0.031943810652171604,0.21488627932201618,0.025692657114261802
0.9439436385895095,0.5502586445322741,0.032267228887702365,0.22691726280099025,0.025613225275048356
0.915807818493642,0.5613882021737219,0.03260778485307493,0.23975437756153162,0.025388643836668046
0.8885106336087182,0.5725703765653731,0.03295769979355161,0.25342858994940654,0.025132013295380055
0.8620270870085897,0.5837921391710648,0.03330831222550638,0.26789620490399824,0.02488142071806551
0.8363329268423325,0.5950086222998335,0.0336998180877027,0.28315053626195474,0.02466708478999529
0.8114046241260316,0.6062933088913616,0.03413112358101121,0.2991746398109313,0.024456693745820574
0.7872193511965184,0.6176225503073121,0.034624215658464734,0.3159495248823686,0.024273552142148075
0.7637549608073347,0.6289295066044961,0.035149347017483394,0.33343102216442166,0.024090384382820774
0.7409899658477723,0.6403107842862233,0.03565117349113522,0.3517051574710556,0.02387871166362804
0.7189035196664213,0.6517636576821337,0.036256746455396595,0.3707470364999931,0.023760127853609533
0.6974753969812104,0.6633105480278693,0.036914322446967913,0.3905212241193875,0.02374515264102154
0.6766859753584532,0.6748621043493606,0.03759508117500758,0.4111137264064517,0.023697764437853642
0.6565162172439419,0.6865027658484506,0.03831165903420976,0.4325410264546453,0.023718798872272604
0.6369476525296373,0.6983000013850781,0.039101365518468066,0.45472794437309005,0.02382116868660422
0.617962361639985,0.7102637942729724,0.03989097727285882,0.4776978233465594,0.023882471465325406
