vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std,flags_mean,flags_std
10.000000000000002,0.1646590290278502,0.02223850397609242,0.15618527303638646,0.015083470366747788,0.002063899262428125,0.00034088301042855754,0.8002151304685345,0.025015035786290645,0.944550635264355,0.0062597492810148765,0.938525869290121,0.00983998930562807,1.0,0.0
9.612551660300255,0.18062975253470379,0.022867262041629314,0.16347319637484664,0.014559688688257457,0.002297225326171155,0.0004752286284585447,0.8035260754439448,0.024886755395751116,0.9428864792339169,0.006349551466465865,0.9386824115583232,0.00973421983903629,1.0,0.0
9.240114942194111,0.19703206844128596,0.02312667760964689,0.17026017183054967,0.014015335801315901,0.0024854459933082917,0.0004567145002304558,0.8069289647738239,0.024684662852997516,0.9412197947336078,0.006499687996681658,0.9388104611432986,0.009743743645681447,1.0,0.0
8.882108222895319,0.21386044192106013,0.02341071866046194,0.1764221861545501,0.013849545763082477,0.0027440692472680862,0.00038196887509594953,0.8105188586680953,0.024377825268518092,0.9395791229800151,0.006608431739404503,0.9389861440035153,0.009742373245212375,1.0,0.0
8.537972414495888,0.23107632287733387,0.023762809540519184,0.18197307210558405,0.013657072760056246,0.003004042465009832,0.00039446588768924165,0.8142196908777644,0.024106526284547344,0.9379434166883879,0.006744528353567807,0.9391634388113708,0.009818122466394075,1.0,0.0
8.207170090856021,0.24872958813613502,0.023396145647780534,0.18686805356102815,0.013711857675077472,0.0031224434697803044,0.00044949972124952236,0.8179821799591084,0.023773921764868377,0.9362560084755369,0.0066587319330873385,0.9392493741037619,0.009862540838022191,1.0,0.0
7.889184648322458,0.2662425574440895,0.02305187993404741,0.1915626703179843,0.014268960406478286,0.0034279666916026694,0.0004866582454786173,0.8218779109366139,0.023431380910078025,0.9347751429588318,0.006579515166951071,0.9394616313510415,0.009830478358674285,1.0,0.0
7.583519498964731,0.2844431430066682,0.022985272796900394,0.19515716028825214,0.014851961562966663,0.00385303692299082,0.0005686973093381433,0.8260676445611621,0.02306889135660216,0.9332456788422008,0.006570527784002889,0.9397548099249876,0.009900058275608992,1.0,0.0
7.289697295069275,0.3033893346081847,0.023181783180831514,0.19749127615913883,0.015993624385148224,0.004229700392043346,0.0006405342985806742,0.8304107028243625,0.022798942953290352,0.9316052971923007,0.006496007195079299,0.9400190534792815,0.009872849391075795,1.0,0.0
7.00725918368044,0.3228989052566735,0.023362237319840627,0.19878165624419558,0.01700231633232998,0.004606137631104875,0.0004216197505435859,0.8348515537028816,0.022496431634099697,0.9299168582781283,0.006545823517624975,0.9402864959042931,0.0098233479444168,1.0,0.0
