vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
2.1300821788799253,0.11017883518116994,0.015436527033643158,0.05906169783876499,0.02211893793290014,0.008214883214984479,0.0013119329816470879,0.784905106110219,0.07498837754281122,1.8962678420158705,0.03591415374555466,3.767480451280937,0.12592219093855692
2.085807562892791,0.11460360851396427,0.01591365183537693,0.05982321417948675,0.024171317796415404,0.008940030099024674,0.0014031555957610513,0.7859477769310473,0.07484355122188087,1.8952232989240525,0.0358193100167051,3.7693323063855506,0.12553291539033237
2.042453212630728,0.11905305184021799,0.016344229034642516,0.06097428506879074,0.02547123553705374,0.009797543949671672,0.0018742550412076712,0.7870537673404258,0.07473180083688213,1.894286921366147,0.03550779695382551,3.7715260431145112,0.12465217771136175
2.0,0.12374231753963352,0.016667902294590385,0.061922603198623534,0.0267607833918947,0.010639445602095803,0.001997221510664538,0.7881558487355999,0.0746307515159728,1.893241849931686,0.03546036624249732,3.773675424738449,0.12427009139352058
1.9584291944920027,0.12818290087111409,0.017004119239818264,0.06330554509992242,0.028058104773494498,0.011861613259934187,0.002376743217590393,0.7893972288085398,0.07454443651749011,1.8925873607489456,0.035469758735850045,3.776791604282918,0.12402662065048238
1.9177224549192975,0.1329818828699277,0.017286954868742543,0.06468021568964835,0.02877947129524875,0.01297901660082126,0.0027223388488109503,0.7905508002260605,0.07433707353386626,1.8917115026488407,0.035380883802115945,3.779643373463346,0.12352268865976963
1.8778618213234128,0.1374539311346887,0.017836136864031217,0.06620386927655172,0.02991543381823019,0.01457627066406591,0.0029701388940571874,0.7918911554575457,0.0742177546004981,1.8913369123481016,0.03542005629195574,3.783716041977974,0.12326836785221246
1.8388297070508484,0.14195743026307872,0.018029799939661965,0.0686844490821177,0.02954321892364164,0.016366291893059104,0.003053447557021731,0.7932687890494146,0.0739510703446677,1.891069680846894,0.03546230180002519,3.7882774898914557,0.12290842835489638
1.800608890993779,0.14691306277863972,0.018305347809086648,0.07009077799761423,0.030990242125284985,0.018117252739079142,0.0031430619500588475,0.7946138626614028,0.07383471219224484,1.890612581234143,0.03544399856052731,3.79273652282773,0.12249111978871116
1.7631825099920426,0.15180549806908314,0.018961520532027598,0.07182349383228086,0.03229977589402248,0.02019708343353577,0.003562462288969793,0.7960619847286796,0.07376393178902976,1.8904329208181958,0.03540528274306354,3.798034485429943,0.12196080815931959
1.7265340513930516,0.1564804401154778,0.0193750254366243,0.07385270114956725,0.03338611254588208,0.022707520908110165,0.003725619108495435,0.7976375523330331,0.07361631980371047,1.8906366284341394,0.03557171961863193,3.8044195916865893,0.12191212198202134
1.6906473457663542,0.16152536603636064,0.01969725959378749,0.07529266287692427,0.03568581100759416,0.02529292361898829,0.004056861571714446,0.7992428927753845,0.07354942616883438,1.8907654272475292,0.035332532257647195,3.8109962587040798,0.1210786677616447
1.6555065597696215,0.16669183494158898,0.019746701067622448,0.0772132172906167,0.03640107367288523,0.02809219819471368,0.004349603042622572,0.8008940671514893,0.07342913190867895,1.8909858385277543,0.03509806692970488,3.8181103377521337,0.1202485522435749
