vals,w_mean,w_std,v_mean,v_std
1.486181397473029,0.2229222767751427,0.01623756568068591,0.09479762067821834,0.01072508982133159
1.4418832733905278,0.2304270353581536,0.016455054625064042,0.09928894567539429,0.010777824811963224
1.398905529041325,0.23795197085422248,0.016663781250050115,0.10427512015632186,0.010819165833804538
1.3572088082974532,0.24550756055296874,0.016870340658753327,0.10974451590264074,0.010837957537232537
1.3167549281062128,0.2530890075731624,0.0170708928680558,0.11570933749351887,0.01083674270699488
1.2775068435246986,0.2606971271413946,0.017268581347390923,0.12215564653669828,0.01083389876363573
1.239428613796535,0.2683275425102217,0.017464104356243734,0.12907533042874836,0.010838769786852715
1.202485369439745,0.27596833345739735,0.01767235429942965,0.136486477306164,0.010858946336280153
1.166643280315627,0.2836156028715839,0.017887931614621117,0.14437123330574625,0.010877308958659244
1.1318695246493875,0.2912790737922694,0.018119095777233404,0.15272574738984535,0.010900350975982544
1.0981322589741653,0.29896023860645154,0.01836899278567048,0.16154085686665418,0.010943132795263861
1.0654005889709293,0.30664811822779453,0.01863418147591305,0.17081341850929813,0.010989467311975377
1.0336445411775372,0.31434547968409143,0.0189155881127324,0.18052785585075146,0.011061333650598082
1.0028350355410531,0.32205578497358794,0.01920854447936016,0.1906743648424028,0.011141987625541982
0.9729438587881941,0.3297866948837852,0.01951034590574958,0.2012471807040816,0.011245958948992184
0.9439436385895095,0.33753313963389275,0.019811873409700063,0.2122399167137316,0.011369323233002333
0.915807818493642,0.345285581883116,0.02012016251309141,0.22364276331183514,0.011500918462506908
0.8885106336087182,0.35304234059021783,0.02043431301370372,0.2354669153610936,0.011645170236852279
0.8620270870085897,0.3608014038200969,0.02076438034839262,0.2477082797034557,0.011805583637526791
0.8363329268423325,0.3685824369967743,0.021095949587949043,0.26036164001287027,0.011976699101926256
0.8114046241260316,0.3763881128940714,0.0214344360389813,0.27342929084263634,0.012158370417179609
0.7872193511965184,0.3842136281484989,0.02177161568101956,0.28690999852576704,0.012363357760630607
0.7637549608073347,0.392051677574001,0.022107513984065713,0.3007990151133668,0.012582590799771837
0.7409899658477723,0.3999065060286263,0.022449028646222,0.3150794103665715,0.012813850595797177
0.7189035196664213,0.4077833254866055,0.022814312765993418,0.3297602226748085,0.013051481901780574
0.6974753969812104,0.4156848282043685,0.02320263793008306,0.344833757934253,0.013297732256908994
0.6766859753584532,0.4236105902165484,0.023608149419026333,0.3602947716446501,0.013550008181363723
0.6565162172439419,0.431563011869768,0.024031299143627345,0.3761569716006696,0.013796443498216054
0.6369476525296373,0.43954538404030374,0.024466942452965,0.39242336279706763,0.014047730179342091
0.617962361639985,0.4475689930609972,0.024906125554521825,0.40909187762820054,0.014293933446692626
0.5995429591223723,0.4556287084074602,0.025347160320167653,0.42615037577402953,0.014538127086012037
0.5816725777267022,0.4637360978765892,0.025786690251878616,0.4436070474341393,0.014780732124222314
0.5643348529594985,0.4718881548731783,0.026231104777349697,0.4614706163457786,0.01501377692659697
0.5475139080984027,0.4800930574391012,0.026679425190022227,0.4797417956181359,0.015238654925862214
0.5311943396533411,0.4883498577629984,0.027132434173137696,0.49841635924029865,0.015464425391606305
0.5153612032610435,0.49665682481642387,0.02758547544575544,0.5175055223677568,0.01569393883853972
0.5,0.5050089543880781,0.028039334745591924,0.5370093294961737,0.015922674846188967
