alphas,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std
2.627952854518552,0.06998077128699234,0.01632858988809207,0.04597820998612649,0.013747966326242138,0.0041821787838721034,0.0007259581409225013,0.772286675097735,0.08110640457443229,1.9093089350472219,0.03639259759946904,3.7609146739254538,0.13122355241401704
2.5733297960188635,0.07354531213804047,0.01681638805545441,0.04725046210350113,0.014358738687587717,0.00442136080448161,0.0007549293373642999,0.7731476492671101,0.0810104351667194,1.9081412033776015,0.036460152794102446,3.7615222664406387,0.1312849016304567
2.5198420997897464,0.07726111605762787,0.01725629268439655,0.04848409551001218,0.01498658459768832,0.004620932458044423,0.0007710973333934888,0.7740061924446774,0.08087534438992454,1.9068950885438034,0.03643488362994392,3.7620308584379516,0.13115256852536408
2.467466166869135,0.08099966717857207,0.017687173399945456,0.04976756062222872,0.015641468746089994,0.004894527077355064,0.0007281691723702832,0.7749105923605996,0.08077171168929523,1.9057051812442072,0.036575036912487625,3.762725264933366,0.131385137832509
2.416178888808895,0.08487603514651583,0.018052954098703416,0.05099398562339258,0.016309723765388882,0.005139105630442099,0.0007606135235606869,0.7758080003693243,0.08064478668627793,1.9044503209856167,0.03656633449866363,3.7633493021887814,0.1313237928171494
2.3659576374792928,0.08869410629378777,0.018520319231243098,0.052249485044317895,0.017259637569051203,0.005529798790597801,0.0009011719739355847,0.7767890181554422,0.080622732144594,1.9033489999653705,0.03658865864661799,3.7643441850071513,0.13133248235864417
2.3167802550853867,0.09270092706803976,0.018831420184380908,0.05345617927845853,0.018070409208656876,0.005858147105957736,0.0009395923603187828,0.7777568132051772,0.08053371336010388,1.9021298427198252,0.03647600591513358,3.7651818331812046,0.13109164184598704
2.2686250443909253,0.09676917101153094,0.019290024847067253,0.05447873257217063,0.019335524957299833,0.006243887544249119,0.0010174856986002816,0.7787568094332714,0.08042620612272383,1.9009346790981632,0.03655709186946822,3.7661633023856598,0.1311862605906322
2.221470759145452,0.10088715219397326,0.0195772405167252,0.055929984576510064,0.019502126112956278,0.006699538769732113,0.0011543907748507586,0.7797851305316142,0.08031103114585789,1.8997824727391261,0.03656488242073719,3.767323532436705,0.13116940003460617
2.175296594710382,0.10498633607966276,0.020004810517176324,0.05716444394298439,0.020497347107346076,0.007288715301433797,0.0012249611755776927,0.7808781222727542,0.0801835684966711,1.8987461711359288,0.03644934253916289,3.7688269053268852,0.13084140407918202
2.1300821788799253,0.10906420882419689,0.0202507429622807,0.05829495889965664,0.02214647949463202,0.00805636746888545,0.0013745385051924794,0.7820657195167618,0.08009245781278644,1.8978587114086216,0.03634412110222272,3.7707839633029034,0.13059095294853157
2.085807562892791,0.11342585811570931,0.020597239420382787,0.05942943015569211,0.02309047328627126,0.008754338132698656,0.0015227260970046518,0.7832235884660973,0.0799698777615922,1.8968109293736553,0.036254492637363106,3.7725652440221853,0.13027266344515415
2.042453212630728,0.11795155468678986,0.02113515646021463,0.06037411120576997,0.024371988236057622,0.009484081656684906,0.0015325745765146495,0.7843861780484406,0.0798418195314536,1.8957305587899191,0.03635137047861176,3.774421683590353,0.13029297955746014
2.0,0.12237177917858355,0.02145511868989205,0.062094071587346485,0.024568499240400925,0.010467440186571458,0.0016756841951286506,0.7856458566288915,0.07972698161168452,1.8948921295876318,0.03636967287161079,3.7769270632287943,0.13025064547522944
1.9584291944920027,0.12703447593290837,0.022013937450781628,0.06315441844698856,0.02585630407096245,0.011435669927435001,0.0017020321553750618,0.7868933319882339,0.07959128583808386,1.8939512314024716,0.03642427143238239,3.7793919565536105,0.13019609461638032
1.9177224549192975,0.13171326018199053,0.022583616078451028,0.06437342426850061,0.02704182130723942,0.012586410035734042,0.0019754458027856367,0.7882201461541208,0.07953727533406668,1.893162107746101,0.03613773174834052,3.7823295801109342,0.1294291180253341
1.8778618213234128,0.1363268600865837,0.023435369115579915,0.06620726840650498,0.027363585531271398,0.014016483547482743,0.0024023862804556264,0.7896597499500326,0.07958555113676521,1.8926034963762204,0.03634105351354542,3.785966477348726,0.1295923428411273
1.8388297070508484,0.14105127189436634,0.02382378245361749,0.06766788863238823,0.028070300976489247,0.015549887879756781,0.002570968222261626,0.7911036627070195,0.07949110693355285,1.8920577243706764,0.036334512908819505,3.7898714101258846,0.1293383241720686
1.800608890993779,0.14555807133567428,0.024354217364315416,0.06949373827337534,0.029406249189310375,0.01754397291071262,0.00309783720324579,0.7927718925059385,0.07960189337799178,1.8919619269644976,0.03628298602536746,3.7949452194601916,0.12908205018133542
1.7631825099920426,0.15002137975463675,0.025145597839465628,0.07184724856092015,0.030409939391235298,0.019888941561694226,0.003710960526205165,0.7945488870825547,0.07970468233148073,1.8921287706101566,0.03631015924983955,3.8009100316864903,0.1288520892171636
1.7265340513930516,0.15458588800341622,0.02541979407815363,0.07415861187574393,0.03124306060734269,0.02241929024081759,0.003870947742044004,0.7963517376203423,0.07961510649011501,1.8923802544394734,0.035850896073611305,3.807346563576928,0.12767514792913898
1.6906473457663542,0.15941048013424525,0.02582930229114749,0.07626681029175991,0.032304321468910976,0.025103007314876545,0.004214206907945966,0.7981933612556926,0.07957202567311229,1.8926340781111053,0.03550017370649437,3.814167219580747,0.12660723413452085
1.6555065597696215,0.16461755683370044,0.02597584934170249,0.0782782797629808,0.0332613954125935,0.027813039452596403,0.004209838150341455,0.7999880691717608,0.0794134385597689,1.8927346957923477,0.03542697840246168,3.821039145486535,0.12628924298820554
1.6210961891629234,0.16968968948747573,0.026649032280106497,0.08036865042597681,0.034461670850606634,0.030986916387017668,0.004578320451649137,0.801942281946484,0.0795174305547252,1.8932378238156033,0.03569969089112737,3.829080220212979,0.12655824921849743
1.5874010519681996,0.17461660449400046,0.0269983122108611,0.0829851546858751,0.03536042496048476,0.03460277937518473,0.005057642410447168,0.8040337765194069,0.0794339778807848,1.8941001815427885,0.035413878805347944,3.8382485042560144,0.1255838616738993
1.5544062817709194,0.1798583964709081,0.027462125252587982,0.08528274293961381,0.0366193439572967,0.038391404922431545,0.005259242367185283,0.8061599757303334,0.0794141835142905,1.8949519705599962,0.035490677671786985,3.8478368676967527,0.12538412216762154
1.5220973211609652,0.1849846938957359,0.02780584326455849,0.08737785523770576,0.038312008021845846,0.04259418512076305,0.005451973914221117,0.8083858715630109,0.07910072191930143,1.8961018647402121,0.03592355331805639,3.8584655422796756,0.12583322163535024
1.4904599153098523,0.18995758988896014,0.02835403760733775,0.09110298706876042,0.03795780934056966,0.04734604140090195,0.005877298166029578,0.8108239452478827,0.07884473755094372,1.8977148134325068,0.03578372675758509,3.8704801686476134,0.12503029707260685
