vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std,flags_mean,flags_std,times_mean,times_std
10.000000000000002,0.07227994953212682,0.011536091426940514,0.06013973445301184,0.007855562611421306,0.0004810903175993373,5.563762170906339e-06,0.7468475514322087,0.03505417305770833,1.3418375241596574,0.015588479513219075,1.8546792953108349,0.0414144704424812,1.0,0.0,0.023773380319277445,0.0041024975415947275
9.701933262266492,0.07844987055168148,0.01188814479308528,0.06522448041510177,0.008048527526798762,0.000488091601393698,5.726986055872406e-06,0.7480329205097698,0.035003275083494635,1.340498395562483,0.015577949295089934,1.8546884175205307,0.04141461305896261,1.0,0.0,0.02214863260587057,0.003592258160543017
9.412750902547295,0.0846207703863132,0.012245621787420908,0.07031186111311748,0.008247302721491503,0.0004950818225719502,5.892309723716916e-06,0.7492221593534937,0.034954042713252136,1.3392077598082281,0.015566779515380885,1.854697597522481,0.04141476020477865,1.0,0.0,0.022878270347913104,0.0036788057558349834
9.132188107085252,0.09078987878994323,0.012608144477675767,0.07539958830032632,0.008451122046388473,0.0005020578195239044,6.059645880436681e-06,0.7504147591667736,0.03490656431067042,1.3379663511162703,0.015555024356268233,1.854706831192982,0.0414149123341787,1.0,0.0,0.02356590211391449,0.0034074096996967386
8.859987955340486,0.09699775419123652,0.0129694627404115,0.08044336140994032,0.00861179676576015,0.0005342077014752384,0.00010874070596274663,0.7516234314504905,0.03487634624350265,1.3367748832037745,0.015542700862727684,1.854748713296263,0.04138706045184314,1.0,0.0,0.023490903576215107,0.0037674723905827536
8.595901184719835,0.10345607010245379,0.013491185691895082,0.085206448968658,0.008645920552296323,0.0006448100330982983,0.00022286475077403983,0.7529156822353756,0.03487555455403478,1.3355825534275465,0.015554028101504446,1.8548911870904774,0.04139606076337007,1.0,0.0,0.02375024875005086,0.003786917401194721
8.33968596231893,0.11033068695017859,0.01440168193521721,0.0895653946758885,0.008504711763922753,0.0006534502179053455,0.0002258458640575004,0.7542438490361673,0.034910285147393784,1.3342449288885299,0.015609463165705311,1.8549027197638701,0.04139599428018354,1.0,0.0,0.023917362689971924,0.003528961528151453
8.091107663467895,0.11745504762272303,0.01537844534869171,0.09366248110959728,0.008449602861726108,0.0008735506729620346,0.00025108841060816813,0.7557952571188304,0.03499810892943642,1.3329776264792572,0.015592579012139304,1.8551881312492955,0.04134921772553052,1.0,0.0,0.024045499165852868,0.0035369440538754625
7.84993865687785,0.12545210250067607,0.01609139497690647,0.09693074032800716,0.008831668251982292,0.000911812001102383,0.00024461417235624715,0.7574482707437249,0.03498254606080575,1.3313807534906243,0.015720884915863112,1.8552379508272228,0.041359749303353066,1.0,0.0,0.02419919570287068,0.0037283463681676084
7.615958096191474,0.13365364187509646,0.016800011802488465,0.10006265416772146,0.009362439715199913,0.0010587808837019064,0.0002648563423958828,0.7592698797229636,0.0349392436214303,1.3298219977447743,0.015809597579780694,1.8554290501797461,0.04130339871301765,1.0,0.0,0.02479445656140645,0.0036254021741244347
