vals,w,v,tau,hat_w,hat_v,hat_tau,rs_loo_hc
3.1667570723708085,0.01794533641679282,0.038185513239365886,0.0008522799762757357,0.7923229792381268,2.7331075337573756,7.5259777209235565,0.5871455105874117
3.0723665773952002,0.02096300778013527,0.04183260001662412,0.0009948679160148774,0.7929815300243486,2.731704843933858,7.526705050779823,0.5922184644386687
2.9807895491106353,0.024316175416098113,0.04561301286624964,0.0011530624230770628,0.7937137380592127,2.730166174447971,7.527511794179424,0.5972814931096035
2.89194212743328,0.028018290853794234,0.049511736030136734,0.001327418955291591,0.7945227897039107,2.728489706471679,7.528400765221631,0.6022665228090863
2.8057429518694663,0.03208096682749873,0.053512729761948645,0.0015183939506815945,0.7954115171028313,2.7266748025536556,7.529374298398485,0.6071722589483838
2.722113087011215,0.03651386786272836,0.057599155865514826,0.0017263395663995084,0.7963823747088912,2.724722025432521,7.530434221841985,0.611996112350017
2.640975950252502,0.04132463348344006,0.06175360609653049,0.0019515002269509462,0.7974374203760284,2.7226331330770566,7.531581837087458,0.6167408879562537
2.56225724166006,0.0465188335460726,0.06595832918981143,0.0021940109725026597,0.7985783065493588,2.720411076280005,7.532817935616871,0.6213454164492354
2.4858848759344934,0.05209995429653013,0.0701954521167233,0.0024538975572872632,0.7998062731694937,2.718059961138114,7.5341427959121665,0.6258708671468199
2.4117889163994066,0.058069413142190704,0.07444719190175153,0.002731078252474302,0.8011221485033557,2.715585009822923,7.535556206209742,0.63023686766487
2.3399015109581063,0.06442659928636808,0.07869605435252788,0.0030253673476011893,0.8025263513781606,2.7129924937819085,7.537057476530842,0.6344999483782687
2.270156829959207,0.0711689386214015,0.08292501819307235,0.003336480576198891,0.8040189042046273,2.710289683545617,7.538645491838517,0.63860562867764
2.2024910059142684,0.07829197836656224,0.08711770118672948,0.0036640429599167053,0.8055994440986676,2.7074847647158533,7.540318745497665,0.6425973851680874
2.1368420750122423,0.08578948936924605,0.09125850802263691,0.004007600383067503,0.8072672410427563,2.7045867620697073,7.542075405914288,0.6464668030228159
2.0731499203771824,0.09365358230226785,0.09533275904063605,0.004366637402214643,0.8090212196610197,2.7016054607375426,7.54391341079981,0.6502283384827371
2.011356217017251,0.10187483443697451,0.09932680035783586,0.004740605833273142,0.810859986423853,2.698551335581289,7.545830618277169,0.653869045660466
1.951404378414617,0.1104424227419117,0.10322809654404817,0.005128971622763776,0.8127818601883443,2.69543548197674,7.547825034557718,0.6573410247727051
1.8932395047073238,0.11934426096079431,0.10702531016102564,0.005531291693274536,0.8147849173145321,2.6922695995701833,7.549895224767505,0.6606712464181667
1.8368083324156919,0.1285671343840537,0.11070837171809535,0.0059473374740450485,0.8168670431492138,2.6890659943878017,7.552040931673816,0.6638672623644778
1.7820591856672048,0.1380968295028795,0.11426854903013449,0.0063772878479733276,0.8190260038805108,2.6858376610495305,7.554264066198641,0.6669187159017417
1.7289419288752192,0.1479182532346073,0.11769852643038353,0.006822020057354849,0.8212595416021851,2.6825984579751467,7.556570200854856,0.6698562456300864
1.6774079208281676,0.1580155372139878,0.12099250859748245,0.007283531960513548,0.8235655007145974,2.679363411209603,7.558970745534378,0.672711353208791
1.6274099701472073,0.16837212297002876,0.1241463676575271,0.007765531329013408,0.8259419936759168,2.6761491823342336,7.561485996981466,0.6753741064775454
1.578902292071531,0.17897082485825178,0.12715785598614862,0.008274225989980944,0.8283876136129872,2.6729747345597357,7.564149247537937,0.6778730942709766
1.5318404665317589,0.1897938694566677,0.13002690992601248,0.00881934085250941,0.8309016994156778,2.6698622243030226,7.567012103209436,0.6803045476852561
1.486181397473029,0.20082291285980308,0.13275607038044115,0.009415372759613707,0.8334846553161286,2.666838131804748,7.57015108738322,0.6826240191737171
1.4418832733905278,0.21203904088052078,0.13535104357460662,0.010083070806869954,0.8361383213364968,2.6639346224916443,7.57367548858277,0.6847625718860809
1.398905529041325,0.22342276135884992,0.13782141756365757,0.01085109839352148,0.8388663832986383,2.661191100399807,7.5777362468558245,0.6868480464601936
1.3572088082974532,0.23495400267875066,0.14018153577818787,0.011757795467501869,0.8416748021716545,2.658655877569453,7.58253546936413,0.6887838881527089
1.3167549281062128,0.24661213279817848,0.14245150527460274,0.01285291867266594,0.8445722281921526,2.6563878363689692,7.588335938031139,0.6905586614297623
1.2775068435246986,0.25837602377587254,0.14465828857660337,0.014199199999325984,0.8475703636652021,2.6544579282350798,7.595469747085813,0.6921996605372507
1.239428613796535,0.2702241722506842,0.1468367848102785,0.015873537898946594,0.8506842138786472,2.6529502866989443,7.604345022485037,0.693715623949154
1.202485369439745,0.282134908696134,0.14903077300132234,0.01796763260336338,0.8539321978819052,2.6519628177749386,7.615449675068817,0.695137837559963
1.166643280315627,0.29408666211767204,0.15129353344408888,0.02058789770278378,0.8573360170372468,2.6516069207236264,7.629351062568182,0.6963916467524711
1.1318695246493875,0.3060583214455107,0.15368796920603722,0.023854547397741028,0.8609203068794165,2.6520063420186024,7.646690940658232,0.6975076901268036
1.0981322589741653,0.3180296462920967,0.1562860341411414,0.02789984623883024,0.8647120273745038,2.653295026265396,7.6681754147532075,0.6985058180436062
1.0654005889709293,0.32998169866287275,0.15916733356234547,0.03286562249190669,0.86873962011828,2.655614050096532,7.694560306519062,0.6993194670652807
1.0336445411775372,0.3418972566720605,0.16241685910899822,0.03890025678022585,0.8730319934958097,2.6591078477333925,7.726633018752031,0.6999664377869713
1.0028350355410531,0.3537611810709106,0.16612195816443057,0.04615544432279388,0.8776174414510935,2.6639200835967243,7.7651925863919775,0.7004443567959882
0.9729438587881941,0.36556068154074445,0.17036878041443448,0.05478306118696039,0.8825225845944733,2.6701895382806295,7.811029864613118,0.7007505270324644
0.9439436385895095,0.3772854847260259,0.1752385836128842,0.0649324508155444,0.8877714704333418,2.6780464611719337,7.8649098816123875,0.7008921766168559
0.915807818493642,0.38892789238496184,0.18080433764821527,0.07674837123015979,0.8933849153295434,2.687609718501399,7.927557985403173,0.7008542020138817
0.8885106336087182,0.4004827363948438,0.18712804028468963,0.09036973667370361,0.8993801378571742,2.698984941028332,7.999650810194337,0.7006451259327331
0.8620270870085897,0.4119472653792332,0.19425904754206647,0.1059291806537811,0.9057707118320616,2.712263771088179,8.081812449997297,0.700282209556586
0.8363329268423325,0.42332097565259486,0.2022335351412686,0.12355336180245359,0.912566793976007,2.727524100218491,8.174615486688737,0.6997201422796128
0.8114046241260316,0.4346054123311754,0.21107502333007286,0.1433638702627554,0.9197755677827444,2.7448311144747555,8.278586066767861,0.6990129731816198
0.7872193511965184,0.4458039558807774,0.22079574504740343,0.16547855812579212,0.9274018221120637,2.7642388916396152,8.394211925237812,0.6981440883738003
0.7637549608073347,0.4569216046473546,0.2313985564199445,0.19001311685405353,0.9354485836714653,2.7857922892560856,8.521952198061019,0.69710183655752
0.7409899658477723,0.46796475968755813,0.2428790808746489,0.21708274703585403,0.9439177349450891,2.809528896811588,8.66224797950262,0.6959689635295964
0.7189035196664213,0.47894101617955814,0.2552278267266765,0.246803801495774,0.9528105693036004,2.835480885306853,8.815532804992305,0.6946967064475777
0.6974753969812104,0.489858961151497,0.2684320929618939,0.27929531830135373,0.9621282510635709,2.863676638498754,8.98224247307822,0.6932986584932064
0.6766859753584532,0.5007279870282108,0.2824775652747635,0.3146804051181139,0.9718721810937772,2.8941421447688978,9.16282393828488,0.6917940227327598
0.6565162172439419,0.5115581133056872,0.297349561240187,0.353087449159701,0.9820442575191088,2.9269021066581145,9.357743078168767,0.6902239023586596
0.6369476525296373,0.5223598253700421,0.313033941999357,0.39465116237695164,0.9926470534471322,2.9619808139264343,9.567491397973837,0.6885278832298176
0.617962361639985,0.5331439287605293,0.3295177290128341,0.43951347446083233,1.0036839225491243,2.9994027995934536,9.792591743633018,0.6867311019442179
0.5995429591223723,0.5439214203238576,0.34678947850185304,0.4878242953404561,1.0151590490133868,3.039193314146772,10.033603157500657,0.6848342057962354
0.5816725777267022,0.5547033739450911,0.3648394642871701,0.5397421652172925,1.0270774518951677,3.0813786349696084,10.291124983000959,0.6829393594137538
0.5643348529594985,0.5655008457607703,0.38365972115972924,0.5954348197414335,1.039444963750931,3.125986257979986,10.56580039702446,0.6809562652323168
0.5475139080984027,0.5763247903114764,0.40324398135441336,0.6550796746946721,1.0522681804494303,3.1730449528637097,10.858319386757913,0.6789070391428584
0.5311943396533411,0.5871859918742892,0.423587539619948,0.7188642497544439,1.065554397480205,3.2225847193974886,11.169421309346511,0.6768225355102947
0.5153612032610435,0.5980950076629817,0.44468706844504857,0.7869865365095563,1.0793115348880113,3.274636647081202,11.499897079097455,0.674776438010287
0.5,0.6090621201729223,0.466540398970305,0.8596553125378075,1.0935480525979617,3.329232681745106,11.850591016153503,0.6726849220220624
