vals,w,v,tau,hat_w,hat_v,hat_tau,rs_loo_hc
10.000000000000002,2.3784830108009207e-08,8.186606747720845e-06,1.1542883237136573e-09,0.748750840127202,2.6952860309111033,7.26744186606848,0.5
9.701933262266492,5.2274730576482785e-08,1.2632181586832746e-05,2.536915779673241e-09,0.7487508432683601,2.6952859847662745,7.267441880356069,0.5
9.412750902547295,1.1004767735596389e-07,1.9072106044836977e-05,5.3406624186540465e-09,0.7487508449773672,2.6952858865608667,7.2674418940052465,0.5
9.132188107085252,2.2246365269899722e-07,2.821021802152666e-05,1.0796259309425633e-08,0.7487508530227154,2.6952857289081056,7.267441921531376,0.5
8.859987955340486,4.328662679304984e-07,4.092706128311866e-05,2.1007190698435937e-08,0.7487508743154934,2.6952854775632424,7.267441973971117,0.5
8.595901184719835,8.12515789302366e-07,5.8302714705034154e-05,3.9431747240832465e-08,0.7487509218936464,2.6952850841428893,7.26744207204273,0.5
8.33968596231893,1.4743586429268702e-06,8.163742368094873e-05,7.155126389183013e-08,0.7487510124465073,2.6952844594182466,7.26744223852184,0.5
8.091107663467895,2.591338081946292e-06,0.0001124688410392888,1.2575873732337453e-07,0.7487511774471546,2.6952834907033116,7.2674425204323185,0.5
7.84993865687785,4.419778597924703e-06,0.0001525846620508233,2.144936639658465e-07,0.7487514622395031,2.6952820087053544,7.267442982675905,0.5
7.615958096191474,7.3280919812074975e-06,0.00020402954839005935,3.55635114396473e-07,0.7487519339106441,2.695279779865194,7.267443720500367,0.5
7.388951717746785,1.183066174767072e-05,0.00026910530134446024,5.741460681127478e-07,0.7487526826163526,2.6952764683252104,7.267444859764723,0.5
7.168711644368867,1.8626305073553487e-05,0.00035036350648851814,9.039397881922907e-07,0.7487538365805662,2.6952716421548164,7.26744657993156,0.5
6.95503619500994,2.864021222246393e-05,0.0004505899514886035,1.389914774037621e-06,0.7487555656350711,2.6952647335087154,7.267449116846086,0.5
6.747729700063433,4.30677979980239e-05,0.0005727804731163804,2.090082184759989e-06,0.7487580860932179,2.695255001547653,7.267452769598661,0.5
6.546602322182891,6.341852799067961e-05,0.0007201083112295595,3.0776914497915133e-06,0.7487616776906929,2.69524153959669,7.267457924052759,0.5
6.351469882441723,9.155748334044599e-05,0.0008958830591677399,4.443245311126266e-06,0.7487666810046337,2.6952232144310546,7.26746504880631,0.5
6.162153691674519,0.0001297424025697192,0.001103502269258053,6.296293934501905e-06,0.7487735151496585,2.6951986854110093,7.267474718996707,0.5
5.978480386845528,0.00018065391478541102,0.0013463963957361124,8.76689681119693e-06,0.7487826726156519,2.695166349480416,7.267487609760227,0.5
5.800281772294445,0.00024741708398268956,0.0016279690770416783,1.2006660093187365e-05,0.7487947342639193,2.695124370720947,7.267504515214478,0.5
5.627394665714152,0.00033361259134932726,0.0019515339594086355,1.618926773739185e-05,0.7488103622291861,2.695070643102935,7.267526339860754,0.5
5.459660748719315,0.00044327659315691724,0.0023202505482908878,2.151045839181299e-05,0.748830303313599,2.695002805888792,7.267554102600604,0.5
5.2969264218690695,0.0005808888013390969,0.002737061161977303,2.8187424831792564e-05,0.7488553923808208,2.6949182739635873,7.2675889392644235,0.5497127414244544
5.139042664010976,0.0007513487181206237,0.0032046305213774768,3.645763256478106e-05,0.7488865371504683,2.694814215983148,7.267632084697574,0.5543399647101626
4.9858648958174685,0.0009599410480906379,0.0037252910614273883,4.657710449697588e-05,0.7489247235030205,2.694687620177974,7.267684875445801,0.5590748919844032
4.837252847389834,0.0012122910328000171,0.004300994436159383,5.8818209345206634e-05,0.7489709979113531,2.6945352902573965,7.267748728857738,0.5639311593604593
4.693070429808473,0.0015143116490554571,0.004933271774708389,7.346704539328091e-05,0.7490264628824426,2.694353898199701,7.267825134085609,0.5688619992310473
4.553185610511813,0.001872144221655157,0.005623202986222078,9.082049633811196e-05,0.749092263290458,2.6941400123149215,7.267915634285638,0.5738941511620661
4.417470292389771,0.0022920947899361783,0.00637139651797273,0.0001111830706921634,0.7491695808687964,2.6938901593007034,7.268021813887787,0.5789852153637626
4.28580019648104,0.002780567616919665,0.007177978556916741,0.00013486359718801493,0.749259613199816,2.693600834368123,7.26814527508078,0.5841219818513946
4.158054748166767,0.0033439985977999583,0.008042593080577691,0.00016217190568142386,0.7493635672179073,2.693268562717913,7.268287624095972,0.589208465171286
4.034116966756427,0.003988789744757096,0.008964411036811327,0.00019341555662502087,0.7494826444654247,2.692889930064619,7.268450452741789,0.5943301040957413
3.9138733583647793,0.004721247030020897,0.009942148955192206,0.00022889672637207715,0.7496180351990458,2.692461639440582,7.268635322581122,0.599475180089909
3.7972138119817904,0.005547521807279597,0.01097409433713525,0.00026890927033709576,0.7497708997323297,2.6919805189992676,7.268843748011454,0.6044710045628725
