vals,w_mean,w_std,v_mean,v_std,tau_mean,tau_std,hat_w_mean,hat_w_std,hat_v_mean,hat_v_std,hat_tau_mean,hat_tau_std,flags_mean,flags_std
10.000000000000002,0.0243819490755506,0.0021737606318039363,0.011645248114310499,0.003689435897469564,0.0009427013978616525,0.00013368312478326158,0.7761503353840381,0.048214139224658996,1.3587003164101608,0.01240336866105648,1.8688757686343997,0.03325972527578247,1.0,0.0
9.545484566618343,0.0268297202219393,0.002305443764929483,0.012179130526533036,0.004010092779612539,0.0010689547748391878,0.00013687062525942736,0.7766394917622962,0.048146644229504335,1.3580044576541705,0.012430714104159387,1.8690328307206225,0.03326442481807901,1.0,0.0
9.111627561154894,0.02917722801549159,0.0024351316721522315,0.01269263701065658,0.004407108968921734,0.0012518296066841164,0.00016907849441773751,0.7771330783851671,0.04809288426382581,1.3573732936029264,0.012419149653392527,1.869267307264463,0.03321879304965023,1.0,0.0
8.697490026177835,0.03169487892401434,0.0026154713134043136,0.013214177417654677,0.0047172019957426245,0.0014380046787583903,0.0002180289090038425,0.7776360484765473,0.048018363782617285,1.3566900254649847,0.01246298414599182,1.869505497115687,0.03323794336666508,1.0,0.0
8.302175681319746,0.03428906044366953,0.002783932309469395,0.01380378086063074,0.005153198904880536,0.0017303754810490245,0.0002410481374372142,0.7781996782695966,0.04795640907232197,1.3560398656448283,0.012524919251313328,1.8698796582545785,0.033289110253281996,1.0,0.0
7.924828983539174,0.0369622648562441,0.0029289623959158225,0.014583512387494219,0.00544223300801291,0.0021571548734634458,0.0003038944752119744,0.7788307788444923,0.047881484119860464,1.3554335401367816,0.012529411509040292,1.8704264565679403,0.033269460616142964,1.0,0.0
7.564633275546291,0.03979933183383136,0.003074175087538194,0.015299289085547335,0.005973145336988199,0.0026940258808252275,0.0003652175033222393,0.7795102766587753,0.047810924901774896,1.3548317763421718,0.012526275819825619,1.8711137368089479,0.0332337993540874,1.0,0.0
7.220809018385465,0.04269458393220675,0.0031081195780382647,0.016249444892415425,0.006492972029246669,0.0034579474543881966,0.0003733068959220379,0.7802861146243064,0.04772252249655993,1.354325885852779,0.012527100759914991,1.8720910181315298,0.03320673841622734,1.0,0.0
6.892612104349699,0.045714837933683326,0.0031830363568319617,0.017262069542962943,0.0073351317450423975,0.004453166895280038,0.00045633857111681154,0.7811508592091233,0.04764887966367623,1.353895967500853,0.01242546294577335,1.8733633679705644,0.03302805061061702,1.0,0.0
6.579332246575682,0.04879818711658966,0.003341094551568018,0.018849751523577724,0.007638410648930625,0.005774145319211317,0.0006422000854145137,0.782130074241955,0.04760033429328282,1.3536053156625,0.012413575000221966,1.875050575240254,0.03296590317523342,1.0,0.0
6.280291441834254,0.05218477959290583,0.0033919577603340177,0.02005217716804205,0.008676435402604932,0.007285164814601475,0.0007959521189314244,0.7831608065496187,0.04754895898209529,1.3533103199223868,0.012368660114679983,1.8769779926669,0.03285537818986588,1.0,0.0
5.994842503189412,0.0555898165992325,0.0035399188687978973,0.021872554292710705,0.0092409384814159,0.00924193232287367,0.0008941518473442596,0.7843334450327012,0.04749204476277102,1.3532259633184829,0.012351041505896767,1.879470249858255,0.03277360608360666,1.0,0.0
5.722367659350217,0.059225552343758384,0.003717217778194269,0.02388922122395957,0.009669484449192488,0.011536985438238117,0.001159455656845478,0.7856006604646772,0.04748243212566644,1.3532395596334057,0.012192997297046891,1.8823907738853982,0.03248865359148479,1.0,0.0
5.462277217684343,0.06288554638142854,0.0034727822927922867,0.026691568816981655,0.009615599745881264,0.014364944217961018,0.0011970742116317137,0.7870512349517199,0.04741435874784126,1.3535012960306054,0.012024013596264661,1.88598264156107,0.03218629801601541,1.0,0.0
5.214008287999686,0.06671553527445948,0.003935203204039659,0.02984576937083668,0.008956091080873606,0.01767944510212132,0.001624124093664813,0.7886472111286439,0.047469762451643714,1.3539499771952241,0.011938282719847888,1.8901848159682224,0.0319415724413024,1.0,0.0
4.977023564332112,0.07058112991329066,0.0042235150949944,0.03339027070697151,0.008849341153503292,0.021603107703187456,0.0017697036320358565,0.7904052136209454,0.0474420145148786,1.3546736042648078,0.01201889024115619,1.8951482397629356,0.03194179491007631,1.0,0.0
4.750810162102798,0.07491561986657803,0.004327363229137289,0.0366068263896971,0.009461677922414391,0.025838614578931052,0.001959175567552606,0.7922290358296191,0.047516348789512275,1.3553978530848092,0.011879375028340675,1.9004942935294218,0.03167809639279542,1.0,0.0
4.534878508128582,0.07888182468342755,0.004401700264262069,0.0412555245392294,0.008870861202912193,0.03106264117965827,0.0019303780677198353,0.7943924496550462,0.04753963340305929,1.3567041848838646,0.01204939014991517,1.9070749677319028,0.03183984416209378,1.0,0.0
4.328761281083059,0.08320846889877623,0.004746583359468781,0.045673416151693805,0.009317775987172811,0.036770071697456594,0.002256996426288055,0.7966657437126461,0.04773046740279027,1.358134111905298,0.011918917207945332,1.9142480799807067,0.031603473235030946,1.0,0.0
4.132012400115338,0.08784778506745773,0.0050379601295283405,0.05046236904141197,0.008911633170107961,0.04298746094288454,0.002568382793639602,0.7990417125579998,0.04781878692826544,1.3596921371648887,0.011906016341586338,1.9220392276434581,0.03146227555980065,1.0,0.0
3.9442060594376556,0.09253646841453221,0.005145407369990418,0.055714380323611,0.008797464921347711,0.049950650871488166,0.0027542077321049425,0.8016486120826347,0.04793498909003222,1.3615862529489315,0.011866368849235618,1.9307427184684047,0.03134553978676814,1.0,0.0
3.7649358067924688,0.09791740314672058,0.005251257093077569,0.06071909994775095,0.008753110184729086,0.05715602120925166,0.0027599711434271906,0.8042374209955161,0.04804899429986601,1.3633632217243379,0.011931836160545122,1.9397201765397203,0.03139491225950645,1.0,0.0
3.593813663804628,0.10302523273869571,0.005129507269901821,0.06666944906219012,0.008578687286154232,0.06535734569499936,0.0027575143676273938,0.8071141852328463,0.04809815346459817,1.3656971862357887,0.011699397216775407,1.9499171035729066,0.030995890925377044,1.0,0.0
3.430469286314919,0.10812366992749703,0.0058588219719672,0.07306855005119035,0.008796912277294332,0.07440698345733707,0.003190656426560369,0.8102265506022421,0.04825569422829198,1.3684330369232425,0.011702221748000887,1.9611403777345386,0.03090050055784429,1.0,0.0
3.2745491628777286,0.11330147680335545,0.006258536215931869,0.07994457238697743,0.009127454627386249,0.08424035236328269,0.0036476327322543783,0.8135229043975688,0.04848454010857883,1.3715167426176371,0.011537986120192864,1.973303819357519,0.030586463493956977,1.0,0.0
3.1257158496882362,0.11883672549409827,0.0065078789808220945,0.08705377772724464,0.009022562701997208,0.09463585657444905,0.00379622410316113,0.8169027731469989,0.048732797479906415,1.3747449560858556,0.011591765383594244,1.9861256465068249,0.03070302647629798,1.0,0.0
2.98364724028334,0.12503475712402914,0.007082774481438904,0.0940606936657726,0.008755486007182482,0.10533637370950281,0.003999014096690453,0.820254512361327,0.048869033813397536,1.3779079631734086,0.011693008365768578,1.9992894999971473,0.030739717604810566,1.0,0.0
